"Practice","RT","accuracy","adaptive_category","adaptive_change","adaptive_phase","alternation_detected","block","cond","condition","correct","correct_keyboard_response","correct_response","data_row_type","display_height","display_width","experiment_path","experimental_trial_count","exposure_HF","exposure_LF","exposure_Pseudo","exposure_Random","exposure_floor_reached","exposure_time_after","exposure_time_before","fixation_dur","history_HF","history_LF","history_Pseudo","history_Random","keyboard_backend","mouse_backend","outcome_history_after","outcome_history_before","response_keyboard_response","response_time_keyboard_response","response_was_timeout","scaled_font_size","step_HF","step_LF","step_Pseudo","step_Random","step_size_after","step_size_applied","step_size_before","stimulus","subject_nr","testing_trial_limit","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","927","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","1","2000","1950","2000","2000","0","1950","2000","561","","1","","","legacy","xpyriment","1","","n","927","0","20","50","50","50","50","50","50","50","stropje","7","200","3421","NA","3516","NA","NA","NA","1923","10299","3514","NA","10391","10389","2040","10960","2047","3514","10299","NA","NA","NA","NA","NA","8687","11887","10960","NA","10388","LexicalDecision"
"No","510","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","2","1950","1950","2000","2000","0","1950","2000","580","1","1","","","legacy","xpyriment","1","","n","510","0","20","50","50","50","50","50","50","50","levend","7","200","3421","NA","3516","NA","NA","NA","1923","10299","3514","NA","12044","12043","2040","12627","2047","3514","10299","NA","NA","NA","NA","NA","8687","13137","12627","NA","12043","LexicalDecision"
"No","612","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","3","1950","1950","1950","2000","0","1950","2000","497","1","1","1","","legacy","xpyriment","1","","m","612","0","20","50","50","50","50","50","50","50","blug","7","200","3421","NA","3516","NA","NA","NA","1923","10299","3514","NA","13253","13252","2040","13753","2047","3514","10299","NA","NA","NA","NA","NA","8687","14365","13753","NA","13251","LexicalDecision"
"No","303","0","Random","50","experimental","0","1","Random","4","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","4","1950","1950","1950","2050","0","2050","2000","556","1","1","1","0","legacy","xpyriment","0","","n","303","0","20","50","50","50","50","50","50","50","vkeojns","7","200","3421","NA","3516","NA","NA","NA","1923","10299","3514","15374","14482","14481","2040","15042","2047","3514","10299","NA","NA","NA","NA","NA","8687","15345","15042","NA","14481","LexicalDecision"
"No","443","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","5","1950","1950","1900","2050","0","1900","1950","453","1","1","11","0","legacy","xpyriment","11","1","m","443","0","20","50","50","50","50","50","50","50","begriet","7","200","3421","NA","3516","NA","NA","NA","1923","10299","3514","15374","17516","17515","2040","17973","2047","3514","10299","NA","NA","NA","NA","NA","8687","18416","17972","NA","17515","LexicalDecision"
"No","319","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","6","1950","1950","1850","2050","0","1850","1900","525","1","1","111","0","legacy","xpyriment","111","11","m","319","0","20","50","50","50","50","50","50","50","gemien","7","200","3421","NA","3516","NA","NA","NA","1923","10299","3514","15374","18532","18531","2040","19059","2047","3514","10299","NA","NA","NA","NA","NA","8687","19379","19059","NA","18530","LexicalDecision"
"No","37","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","7","1950","2000","1850","2050","0","2000","1950","577","1","10","111","0","legacy","xpyriment","10","1","m","37","0","20","50","50","50","50","50","50","50","zieltje","7","200","3421","NA","3516","NA","NA","NA","1923","10299","3514","20154","19494","19493","2040","20077","2047","3514","10299","NA","NA","NA","NA","NA","8687","20115","20077","NA","19492","LexicalDecision"
