"Practice","RT","accuracy","adaptive_category","adaptive_change","adaptive_phase","alternation_detected","block","cond","condition","correct","correct_keyboard_response","correct_response","data_row_type","display_height","display_width","experiment_path","experimental_trial_count","exposure_HF","exposure_LF","exposure_Pseudo","exposure_Random","exposure_floor_reached","exposure_time_after","exposure_time_before","fixation_dur","history_HF","history_LF","history_Pseudo","history_Random","keyboard_backend","mouse_backend","outcome_history_after","outcome_history_before","response_keyboard_response","response_time_keyboard_response","response_was_timeout","scaled_font_size","step_HF","step_LF","step_Pseudo","step_Random","step_size_after","step_size_applied","step_size_before","stimulus","subject_nr","testing_trial_limit","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","871","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","1","2000","2000","2000","1950","0","1950","2000","533","","","","1","legacy","xpyriment","1","","m","871","0","20","50","50","50","50","50","50","50","esttkren","6","200","56650","NA","56759","NA","NA","NA","2279","59324","56757","NA","59415","59414","2377","59952","2385","56757","59324","NA","NA","NA","NA","NA","58609","60823","59952","NA","59414","LexicalDecision"
"No","781","0","Random","50","experimental","0","1","Random","4","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","2","2000","2000","2000","2000","0","2000","1950","465","","","","10","legacy","xpyriment","10","1","n","781","0","20","50","50","50","50","50","50","50","ruersfs","6","200","56650","NA","56759","NA","NA","NA","2279","59324","56757","62264","60986","60985","2377","61453","2385","56757","59324","NA","NA","NA","NA","NA","58609","62235","61453","NA","60985","LexicalDecision"
"No","561","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","3","2000","2000","2000","1950","0","1950","2000","521","","","","101","legacy","xpyriment","101","10","m","561","0","20","50","50","50","50","50","50","50","sfa'os","6","200","56650","NA","56759","NA","NA","NA","2279","59324","56757","62264","64409","64408","2377","64934","2385","56757","59324","NA","NA","NA","NA","NA","58609","65496","64933","NA","64408","LexicalDecision"
"No","460","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","4","2000","2000","1950","1950","0","1950","2000","502","","","1","101","legacy","xpyriment","1","","m","460","0","20","50","50","50","50","50","50","50","stenker","6","200","56650","NA","56759","NA","NA","NA","2279","59324","56757","62264","65613","65612","2377","66117","2385","56757","59324","NA","NA","NA","NA","NA","58609","66582","66116","NA","65612","LexicalDecision"
"No","442","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","5","1950","2000","1950","1950","0","1950","2000","561","1","","1","101","legacy","xpyriment","1","","n","442","0","20","50","50","50","50","50","50","50","kanten","6","200","56650","NA","56759","NA","NA","NA","2279","59324","56757","62264","66702","66701","2377","67267","2385","56757","59324","NA","NA","NA","NA","NA","58609","67710","67267","NA","66700","LexicalDecision"
"No","788","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","6","1950","2000","1950","1900","0","1900","1950","515","1","","1","1011","legacy","xpyriment","1011","101","m","788","0","20","50","50","50","50","50","50","50","jfwole","6","200","56650","NA","56759","NA","NA","NA","2279","59324","56757","62264","67830","67829","2377","68347","2385","56757","59324","NA","NA","NA","NA","NA","58609","69136","68347","NA","67829","LexicalDecision"
"No","385","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","7","1950","2000","2000","1900","0","2000","1950","588","1","","10","1011","legacy","xpyriment","10","1","n","385","0","20","50","50","50","50","50","50","50","mour","6","200","56650","NA","56759","NA","NA","NA","2279","59324","56757","70265","69257","69256","2377","69848","2385","56757","59324","NA","NA","NA","NA","NA","58609","70233","69848","NA","69256","LexicalDecision"
