"Practice","RT","accuracy","adaptive_category","adaptive_change","adaptive_phase","alternation_detected","block","cond","condition","correct","correct_keyboard_response","correct_response","data_row_type","display_height","display_width","experiment_path","experimental_trial_count","exposure_HF","exposure_LF","exposure_Pseudo","exposure_Random","exposure_floor_reached","exposure_time_after","exposure_time_before","fixation_dur","history_HF","history_LF","history_Pseudo","history_Random","keyboard_backend","mouse_backend","outcome_history_after","outcome_history_before","response_keyboard_response","response_time_keyboard_response","response_was_timeout","scaled_font_size","step_HF","step_LF","step_Pseudo","step_Random","step_size_after","step_size_applied","step_size_before","stimulus","subject_nr","testing_trial_limit","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","1088","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","17","1850","1800","1850","1850","0","1800","1750","559","111","1110","1111","111","legacy","xpyriment","1110","1111","m","1088","0","20","50","50","50","50","50","50","50","unies","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","72754","72753","2089","73316","2091","19645","42737","NA","NA","NA","NA","NA","41223","74405","73315","NA","72753","LexicalDecision"
"No","1518","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","18","1850","1800","1800","1850","0","1800","1850","574","111","1110","1111","111","legacy","xpyriment","1111","1111","m","1518","0","20","50","50","50","50","50","50","50","gegicht","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","76576","76575","2089","77152","2091","19645","42737","NA","NA","NA","NA","NA","41223","78671","77152","NA","76575","LexicalDecision"
"No","881","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","19","1800","1800","1800","1850","0","1800","1850","550","1111","1110","1111","111","legacy","xpyriment","1111","111","n","881","0","20","50","50","50","50","50","50","50","broers","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","78790","78789","2089","79342","2091","19645","42737","NA","NA","NA","NA","NA","41223","80224","79342","NA","78789","LexicalDecision"
"No","865","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","20","1750","1800","1800","1850","0","1750","1800","406","1111","1110","1111","111","legacy","xpyriment","1111","1111","n","865","0","20","50","50","50","50","50","50","50","stenen","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","80341","80340","2089","80749","2091","19645","42737","NA","NA","NA","NA","NA","41223","81615","80749","NA","80340","LexicalDecision"
"No","1279","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","21","1750","1750","1800","1850","0","1750","1800","581","1111","1101","1111","111","legacy","xpyriment","1101","1110","n","1279","0","20","50","50","50","50","50","50","50","fluitjes","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","81733","81732","2089","82317","2091","19645","42737","NA","NA","NA","NA","NA","41223","83597","82317","NA","81732","LexicalDecision"
"No","720","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","22","1750","1700","1800","1850","0","1700","1750","432","1111","1011","1111","111","legacy","xpyriment","1011","1101","n","720","0","20","50","50","50","50","50","50","50","likjes","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","83716","83715","2089","84152","2091","19645","42737","NA","NA","NA","NA","NA","41223","84873","84151","NA","83715","LexicalDecision"
"No","537","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","23","1700","1700","1800","1850","0","1700","1750","496","1111","1011","1111","111","legacy","xpyriment","1111","1111","n","537","0","20","50","50","50","50","50","50","50","lachen","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","84991","84990","2089","85490","2091","19645","42737","NA","NA","NA","NA","NA","41223","86028","85490","NA","84990","LexicalDecision"
"No","618","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","24","1700","1650","1800","1850","0","1650","1700","497","1111","111","1111","111","legacy","xpyriment","0111","1011","n","618","0","20","50","50","50","50","50","50","50","lieverds","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","86145","86144","2089","86645","2091","19645","42737","NA","NA","NA","NA","NA","41223","87264","86645","NA","86144","LexicalDecision"
"No","802","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","25","1700","1650","1750","1850","0","1750","1800","581","1111","111","1111","111","legacy","xpyriment","1111","1111","m","802","0","20","50","50","50","50","50","50","50","pape","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","87383","87382","2089","87967","2091","19645","42737","NA","NA","NA","NA","NA","41223","88770","87966","NA","87382","LexicalDecision"
"No","719","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","26","1650","1650","1750","1850","0","1650","1700","440","1111","111","1111","111","legacy","xpyriment","1111","1111","n","719","0","20","50","50","50","50","50","50","50","geduld","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","88886","88885","2089","89328","2091","19645","42737","NA","NA","NA","NA","NA","41223","90048","89328","NA","88885","LexicalDecision"
"No","937","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","27","1650","1600","1750","1850","0","1600","1650","402","1111","1111","1111","111","legacy","xpyriment","1111","111","n","937","0","20","50","50","50","50","50","50","50","poema's","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","90165","90164","2089","90570","2091","19645","42737","NA","NA","NA","NA","NA","41223","91508","90570","NA","90164","LexicalDecision"
"No","670","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","28","1650","1550","1750","1850","0","1550","1600","521","1111","1111","1111","111","legacy","xpyriment","1111","1111","n","670","0","20","50","50","50","50","50","50","50","vleesmes","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","91625","91624","2089","92148","2091","19645","42737","NA","NA","NA","NA","NA","41223","92819","92148","NA","91624","LexicalDecision"
"No","697","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","29","1650","1550","1750","1800","0","1800","1850","546","1111","1111","1111","1111","legacy","xpyriment","1111","111","m","697","0","20","50","50","50","50","50","50","50","ebalmss","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","92937","92936","2089","93486","2091","19645","42737","NA","NA","NA","NA","NA","41223","94184","93486","NA","92935","LexicalDecision"
"No","1057","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","30","1600","1550","1750","1800","0","1600","1650","512","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","1057","0","20","50","50","50","50","50","50","50","vent","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","94300","94299","2089","94816","2091","19645","42737","NA","NA","NA","NA","NA","41223","95874","94815","NA","94299","LexicalDecision"
"No","728","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","31","1600","1550","1700","1800","0","1700","1750","453","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","728","0","20","50","50","50","50","50","50","50","lannen","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","95993","95992","2089","96449","2091","19645","42737","NA","NA","NA","NA","NA","41223","97178","96448","NA","95992","LexicalDecision"
"No","753","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","32","1600","1550","1700","1750","0","1750","1800","546","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","753","0","20","50","50","50","50","50","50","50","ssuaqh","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","97297","97296","2089","97846","2091","19645","42737","NA","NA","NA","NA","NA","41223","98599","97846","NA","97296","LexicalDecision"
"No","958","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","33","1600","1500","1700","1750","0","1500","1550","534","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","958","0","20","50","50","50","50","50","50","50","bever","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","98733","98732","2089","99269","2091","19645","42737","NA","NA","NA","NA","NA","41223","100227","99269","NA","98732","LexicalDecision"
"No","1032","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","34","1600","1500","1700","1700","0","1700","1750","428","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","1032","0","20","50","50","50","50","50","50","50","eirtsn","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","100346","100345","2089","100775","2091","19645","42737","NA","NA","NA","NA","NA","41223","101807","100775","NA","100344","LexicalDecision"
"No","883","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","35","1600","1500","1650","1700","0","1650","1700","517","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","883","0","20","50","50","50","50","50","50","50","scheben","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","101926","101926","2089","102446","2091","19645","42737","NA","NA","NA","NA","NA","41223","103329","102446","NA","101925","LexicalDecision"
"No","679","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","36","1600","1450","1650","1700","0","1450","1500","552","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","679","0","20","50","50","50","50","50","50","50","weesjes","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","103448","103447","2089","104003","2091","19645","42737","NA","NA","NA","NA","NA","41223","104683","104003","NA","103447","LexicalDecision"
"No","701","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","37","1600","1450","1650","1650","0","1650","1700","426","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","701","0","20","50","50","50","50","50","50","50","hlnseuc","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","104804","104804","2089","105232","2091","19645","42737","NA","NA","NA","NA","NA","41223","105933","105232","NA","104803","LexicalDecision"
"No","666","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","38","1550","1450","1650","1650","0","1550","1600","490","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","666","0","20","50","50","50","50","50","50","50","komen","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","106050","106049","2089","106542","2091","19645","42737","NA","NA","NA","NA","NA","41223","107208","106542","NA","106049","LexicalDecision"
"No","1294","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","39","1550","1450","1600","1650","0","1600","1650","537","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","1294","0","20","50","50","50","50","50","50","50","verklaf","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","107328","107327","2089","107867","2091","19645","42737","NA","NA","NA","NA","NA","41223","109162","107866","NA","107326","LexicalDecision"
"No","713","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","40","1550","1400","1600","1650","0","1400","1450","417","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","713","0","20","50","50","50","50","50","50","50","sterkten","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","109286","109285","2089","109705","2091","19645","42737","NA","NA","NA","NA","NA","41223","110419","109704","NA","109285","LexicalDecision"
"No","596","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","41","1500","1400","1600","1650","0","1500","1550","551","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","596","0","20","50","50","50","50","50","50","50","komst","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","110538","110537","2089","111092","2091","19645","42737","NA","NA","NA","NA","NA","41223","111688","111091","NA","110536","LexicalDecision"
"No","770","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","42","1450","1400","1600","1650","0","1450","1500","500","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","770","0","20","50","50","50","50","50","50","50","normen","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","111806","111805","2089","112309","2091","19645","42737","NA","NA","NA","NA","NA","41223","113080","112309","NA","111805","LexicalDecision"
"No","657","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","43","1400","1400","1600","1650","0","1400","1450","463","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","657","0","20","50","50","50","50","50","50","50","leden","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","113197","113196","2089","113662","2091","19645","42737","NA","NA","NA","NA","NA","41223","114320","113661","NA","113196","LexicalDecision"
"No","648","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","44","1400","1400","1600","1600","0","1600","1650","469","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","648","0","20","50","50","50","50","50","50","50","jatneash","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","114439","114438","2089","114911","2091","19645","42737","NA","NA","NA","NA","NA","41223","115559","114911","NA","114438","LexicalDecision"
"No","640","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","45","1400","1350","1600","1600","0","1350","1400","584","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","640","0","20","50","50","50","50","50","50","50","limoen","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","115676","115675","2089","116262","2091","19645","42737","NA","NA","NA","NA","NA","41223","116902","116262","NA","115674","LexicalDecision"
"No","693","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","46","1400","1350","1600","1550","0","1550","1600","539","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","693","0","20","50","50","50","50","50","50","50","eplukk","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","117020","117019","2089","117561","2091","19645","42737","NA","NA","NA","NA","NA","41223","118255","117561","NA","117019","LexicalDecision"
"No","769","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","47","1400","1300","1600","1550","0","1300","1350","403","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","769","0","20","50","50","50","50","50","50","50","klapjes","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","118373","118372","2089","118786","2091","19645","42737","NA","NA","NA","NA","NA","41223","119556","118780","NA","118372","LexicalDecision"
"No","881","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","48","1400","1300","1600","1500","0","1500","1550","536","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","881","0","20","50","50","50","50","50","50","50","tselke","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","119672","119671","2089","120209","2091","19645","42737","NA","NA","NA","NA","NA","41223","121090","120209","NA","119671","LexicalDecision"
"No","1312","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","49","1400","1300","1600","1450","0","1450","1500","411","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","1312","0","20","50","50","50","50","50","50","50","dsael","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","121208","121207","2089","121622","2091","19645","42737","NA","NA","NA","NA","NA","41223","122935","121622","NA","121207","LexicalDecision"
"No","598","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","50","1400","1300","1600","1400","0","1400","1450","502","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","598","0","20","50","50","50","50","50","50","50","rvdliees","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","123054","123053","2089","123559","2091","19645","42737","NA","NA","NA","NA","NA","41223","124157","123559","NA","123053","LexicalDecision"
"No","645","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","51","1350","1300","1600","1400","0","1350","1400","405","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","645","0","20","50","50","50","50","50","50","50","hiermee","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","124278","124275","2089","124685","2091","19645","42737","NA","NA","NA","NA","NA","41223","125331","124685","NA","124275","LexicalDecision"
"No","784","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","52","1350","1300","1600","1350","0","1350","1400","546","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","784","0","20","50","50","50","50","50","50","50","uaijn","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","125448","125447","2089","125997","2091","19645","42737","NA","NA","NA","NA","NA","41223","126782","125997","NA","125447","LexicalDecision"
"No","666","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","53","1350","1300","1600","1300","0","1300","1350","552","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","666","0","20","50","50","50","50","50","50","50","rdum","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","126903","126903","2089","127458","2091","19645","42737","NA","NA","NA","NA","NA","41223","128125","127458","NA","126902","LexicalDecision"
"No","734","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","54","1350","1250","1600","1300","0","1250","1300","466","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","734","0","20","50","50","50","50","50","50","50","pilsjes","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","128243","128242","2089","128711","2091","19645","42737","NA","NA","NA","NA","NA","41223","129446","128711","NA","128242","LexicalDecision"
"No","838","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","55","1350","1250","1600","1250","0","1250","1300","585","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","838","0","20","50","50","50","50","50","50","50","ilwotfo","8","200","19545","NA","19647","NA","NA","NA","1996","42737","19644","74436","129565","129564","2089","130153","2091","19645","42737","NA","NA","NA","NA","NA","41223","130991","130153","NA","129563","LexicalDecision"
