"Practice","RT","accuracy","adaptive_category","adaptive_change","adaptive_phase","alternation_detected","block","cond","condition","correct","correct_keyboard_response","correct_response","data_row_type","display_height","display_width","experiment_path","experimental_trial_count","exposure_HF","exposure_LF","exposure_Pseudo","exposure_Random","exposure_floor_reached","exposure_time_after","exposure_time_before","fixation_dur","history_HF","history_LF","history_Pseudo","history_Random","keyboard_backend","mouse_backend","outcome_history_after","outcome_history_before","response_keyboard_response","response_time_keyboard_response","response_was_timeout","scaled_font_size","step_HF","step_LF","step_Pseudo","step_Random","step_size_after","step_size_applied","step_size_before","stimulus","subject_nr","testing_trial_limit","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","556","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","11","1850","1950","1900","1750","0","1750","1800","526","111","1","11","1111","legacy","xpyriment","1111","1111","m","556","0","20","50","50","50","50","50","50","50","naabhdar","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","NA","22446","22445","1927","22974","1929","3943","9801","NA","NA","NA","NA","NA","8694","23531","22974","NA","22445","LexicalDecision"
"No","711","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","12","1850","1950","1850","1750","0","1850","1900","551","111","1","111","1111","legacy","xpyriment","111","11","m","711","0","20","50","50","50","50","50","50","50","baag","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","NA","23650","23649","1927","24203","1929","3943","9801","NA","NA","NA","NA","NA","8694","24915","24203","NA","23649","LexicalDecision"
"No","539","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","13","1850","1950","1850","1700","0","1700","1750","504","111","1","111","1111","legacy","xpyriment","1111","1111","m","539","0","20","50","50","50","50","50","50","50","ponmer","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","NA","25037","25036","1927","25544","1929","3943","9801","NA","NA","NA","NA","NA","8694","26083","25544","NA","25035","LexicalDecision"
"No","514","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","14","1850","1950","1850","1650","0","1650","1700","555","111","1","111","1111","legacy","xpyriment","1111","1111","m","514","0","20","50","50","50","50","50","50","50","ietm","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","NA","26198","26197","1927","26756","1929","3943","9801","NA","NA","NA","NA","NA","8694","27271","26756","NA","26197","LexicalDecision"
"No","1222","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","15","1850","2000","1850","1650","0","2000","1950","436","111","10","111","1111","legacy","xpyriment","10","1","m","1222","0","20","50","50","50","50","50","50","50","reebok","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","29080","27387","27387","1927","27827","1929","3943","9801","NA","NA","NA","NA","NA","8694","29049","27827","NA","27386","LexicalDecision"
"No","627","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","16","1850","2000","1850","1600","0","1600","1650","469","111","10","111","1111","legacy","xpyriment","1111","1111","m","627","0","20","50","50","50","50","50","50","50","meeirrs","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","29080","31219","31218","1927","31691","1929","3943","9801","NA","NA","NA","NA","NA","8694","32318","31691","NA","31218","LexicalDecision"
"No","751","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","17","1800","2000","1850","1600","0","1800","1850","593","1111","10","111","1111","legacy","xpyriment","1111","111","n","751","0","20","50","50","50","50","50","50","50","agent","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","29080","32433","32432","1927","33029","1929","3943","9801","NA","NA","NA","NA","NA","8694","33781","33029","NA","32432","LexicalDecision"
"No","576","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","18","1800","1950","1850","1600","0","1950","2000","471","1111","101","111","1111","legacy","xpyriment","101","10","n","576","0","20","50","50","50","50","50","50","50","walrus","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","29080","33897","33897","1927","34371","1929","3943","9801","NA","NA","NA","NA","NA","8694","34947","34371","NA","33896","LexicalDecision"
"No","485","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","19","1800","1950","1850","1550","0","1550","1600","569","1111","101","111","1111","legacy","xpyriment","1111","1111","m","485","0","20","50","50","50","50","50","50","50","srejitep","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","29080","35063","35062","1927","35635","1929","3943","9801","NA","NA","NA","NA","NA","8694","36120","35635","NA","35061","LexicalDecision"
"No","685","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","20","1800","1950","1850","1500","0","1500","1550","400","1111","101","111","1111","legacy","xpyriment","1111","1111","m","685","0","20","50","50","50","50","50","50","50","oopl","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","29080","36237","36236","1927","36640","1929","3943","9801","NA","NA","NA","NA","NA","8694","37325","36640","NA","36236","LexicalDecision"
"No","518","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","21","1750","1950","1850","1500","0","1750","1800","462","1111","101","111","1111","legacy","xpyriment","1111","1111","n","518","0","20","50","50","50","50","50","50","50","staken","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","29080","37441","37440","1927","37905","1929","3943","9801","NA","NA","NA","NA","NA","8694","38424","37905","NA","37439","LexicalDecision"
"No","855","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","22","1700","1950","1850","1500","0","1700","1750","588","1111","101","111","1111","legacy","xpyriment","1111","1111","n","855","0","20","50","50","50","50","50","50","50","zonder","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","29080","38541","38540","1927","39132","1929","3943","9801","NA","NA","NA","NA","NA","8694","39987","39132","NA","38539","LexicalDecision"
"No","888","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","23","1700","1950","1900","1500","0","1900","1850","519","1111","101","1110","1111","legacy","xpyriment","1110","111","n","888","0","20","50","50","50","50","50","50","50","blonke","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","40124","40123","1927","40646","1929","3943","9801","NA","NA","NA","NA","NA","8694","41535","40645","NA","40123","LexicalDecision"
"No","944","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","24","1700","1950","1850","1500","0","1850","1900","523","1111","101","1101","1111","legacy","xpyriment","1101","1110","m","944","0","20","50","50","50","50","50","50","50","duut","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","43712","43711","1927","44238","1929","3943","9801","NA","NA","NA","NA","NA","8694","45182","44238","NA","43711","LexicalDecision"
"No","484","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","25","1650","1950","1850","1500","0","1650","1700","423","1111","101","1101","1111","legacy","xpyriment","1111","1111","n","484","0","20","50","50","50","50","50","50","50","wacht","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","45298","45297","1927","45723","1929","3943","9801","NA","NA","NA","NA","NA","8694","46208","45723","NA","45297","LexicalDecision"
"No","652","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","26","1650","1900","1850","1500","0","1900","1950","442","1111","1011","1101","1111","legacy","xpyriment","1011","101","n","652","0","20","50","50","50","50","50","50","50","gleufjes","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","46323","46322","1927","46767","1929","3943","9801","NA","NA","NA","NA","NA","8694","47420","46767","NA","46321","LexicalDecision"
"No","569","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","27","1600","1900","1850","1500","0","1600","1650","543","1111","1011","1101","1111","legacy","xpyriment","1111","1111","n","569","0","20","50","50","50","50","50","50","50","horen","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","47537","47536","1927","48083","1929","3943","9801","NA","NA","NA","NA","NA","8694","48652","48083","NA","47536","LexicalDecision"
"No","485","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","28","1600","1900","1850","1450","0","1450","1500","436","1111","1011","1101","1111","legacy","xpyriment","1111","1111","m","485","0","20","50","50","50","50","50","50","50","dsgktuuo","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","48768","48767","1927","49207","1929","3943","9801","NA","NA","NA","NA","NA","8694","49693","49207","NA","48767","LexicalDecision"
"No","519","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","29","1550","1900","1850","1450","0","1550","1600","411","1111","1011","1101","1111","legacy","xpyriment","1111","1111","n","519","0","20","50","50","50","50","50","50","50","breng","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","49808","49807","1927","50221","1929","3943","9801","NA","NA","NA","NA","NA","8694","50741","50221","NA","49806","LexicalDecision"
"No","733","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","30","1550","1850","1850","1450","0","1850","1900","551","1111","111","1101","1111","legacy","xpyriment","0111","1011","n","733","0","20","50","50","50","50","50","50","50","frames","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","50855","50854","1927","51409","1929","3943","9801","NA","NA","NA","NA","NA","8694","52143","51409","NA","50854","LexicalDecision"
"No","706","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","31","1550","1800","1850","1450","0","1800","1850","483","1111","1111","1101","1111","legacy","xpyriment","1111","111","n","706","0","20","50","50","50","50","50","50","50","besje","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","52263","52262","1927","52749","1929","3943","9801","NA","NA","NA","NA","NA","8694","53456","52748","NA","52261","LexicalDecision"
"No","478","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","32","1550","1750","1850","1450","0","1750","1800","590","1111","1111","1101","1111","legacy","xpyriment","1111","1111","n","478","0","20","50","50","50","50","50","50","50","stekkers","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","53571","53570","1927","54164","1929","3943","9801","NA","NA","NA","NA","NA","8694","54643","54164","NA","53570","LexicalDecision"
"No","556","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","33","1550","1750","1850","1400","0","1400","1450","563","1111","1111","1101","1111","legacy","xpyriment","1111","1111","m","556","0","20","50","50","50","50","50","50","50","agenzn","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","54757","54756","1927","55322","1929","3943","9801","NA","NA","NA","NA","NA","8694","55879","55322","NA","54756","LexicalDecision"
"No","886","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","34","1550","1750","1800","1400","0","1800","1850","558","1111","1111","1011","1111","legacy","xpyriment","1011","1101","m","886","0","20","50","50","50","50","50","50","50","kenst","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","55994","55993","1927","56555","1929","3943","9801","NA","NA","NA","NA","NA","8694","57442","56555","NA","55993","LexicalDecision"
"No","586","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","35","1500","1750","1800","1400","0","1500","1550","541","1111","1111","1011","1111","legacy","xpyriment","1111","1111","n","586","0","20","50","50","50","50","50","50","50","ziek","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","57557","57556","1927","58102","1929","3943","9801","NA","NA","NA","NA","NA","8694","58689","58101","NA","57556","LexicalDecision"
"No","571","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","36","1500","1700","1800","1400","0","1700","1750","547","1111","1111","1011","1111","legacy","xpyriment","1111","1111","n","571","0","20","50","50","50","50","50","50","50","zuiltje","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","58809","58808","1927","59358","1929","3943","9801","NA","NA","NA","NA","NA","8694","59930","59358","NA","58808","LexicalDecision"
"No","685","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","37","1500","1700","1750","1400","0","1750","1800","565","1111","1111","111","1111","legacy","xpyriment","0111","1011","m","685","0","20","50","50","50","50","50","50","50","kning","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","60045","60045","1927","60613","1929","3943","9801","NA","NA","NA","NA","NA","8694","61299","60613","NA","60044","LexicalDecision"
"No","648","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","38","1500","1700","1750","1350","0","1350","1400","510","1111","1111","111","1111","legacy","xpyriment","1111","1111","m","648","0","20","50","50","50","50","50","50","50","deimje","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","61414","61413","1927","61927","1929","3943","9801","NA","NA","NA","NA","NA","8694","62576","61927","NA","61413","LexicalDecision"
"No","592","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","39","1500","1650","1750","1350","0","1650","1700","534","1111","1111","111","1111","legacy","xpyriment","1111","1111","n","592","0","20","50","50","50","50","50","50","50","games","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","62692","62691","1927","63229","1929","3943","9801","NA","NA","NA","NA","NA","8694","63822","63229","NA","62691","LexicalDecision"
"No","500","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","40","1500","1650","1750","1300","0","1300","1350","458","1111","1111","111","1111","legacy","xpyriment","1111","1111","m","500","0","20","50","50","50","50","50","50","50","iotofej","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","63938","63937","1927","64399","1929","3943","9801","NA","NA","NA","NA","NA","8694","64899","64398","NA","63936","LexicalDecision"
"No","712","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","41","1500","1650","1700","1300","0","1700","1750","503","1111","1111","1111","1111","legacy","xpyriment","1111","111","m","712","0","20","50","50","50","50","50","50","50","egen","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","65015","65014","1927","65521","1929","3943","9801","NA","NA","NA","NA","NA","8694","66234","65521","NA","65014","LexicalDecision"
"No","487","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","42","1500","1600","1700","1300","0","1600","1650","532","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","487","0","20","50","50","50","50","50","50","50","zeemeeuw","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","66350","66349","1927","66884","1929","3943","9801","NA","NA","NA","NA","NA","8694","67371","66884","NA","66349","LexicalDecision"
"No","463","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","43","1500","1600","1650","1300","0","1650","1700","411","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","463","0","20","50","50","50","50","50","50","50","gich","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","41565","67488","67487","1927","67902","1929","3943","9801","NA","NA","NA","NA","NA","8694","68365","67902","NA","67487","LexicalDecision"
"No","737","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","44","1500","1650","1650","1300","0","1650","1600","450","1111","1110","1111","1111","legacy","xpyriment","1110","1111","m","737","0","20","50","50","50","50","50","50","50","koer","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","68480","68479","1927","68934","1929","3943","9801","NA","NA","NA","NA","NA","8694","69672","68933","NA","68479","LexicalDecision"
"No","835","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","45","1500","1650","1600","1300","0","1600","1650","507","1111","1110","1111","1111","legacy","xpyriment","1111","1111","m","835","0","20","50","50","50","50","50","50","50","tonaar","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","71855","71854","1927","72365","1929","3943","9801","NA","NA","NA","NA","NA","8694","73201","72365","NA","71854","LexicalDecision"
"No","460","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","46","1450","1650","1600","1300","0","1450","1500","434","1111","1110","1111","1111","legacy","xpyriment","1111","1111","n","460","0","20","50","50","50","50","50","50","50","indruk","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","73319","73318","1927","73756","1929","3943","9801","NA","NA","NA","NA","NA","8694","74217","73755","NA","73318","LexicalDecision"
"No","423","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","47","1450","1650","1600","1250","0","1250","1300","522","1111","1110","1111","1111","legacy","xpyriment","1111","1111","m","423","0","20","50","50","50","50","50","50","50","iepgjer","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","74333","74332","1927","74857","1929","3943","9801","NA","NA","NA","NA","NA","8694","75281","74857","NA","74332","LexicalDecision"
"No","602","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","48","1450","1600","1600","1250","0","1600","1650","543","1111","1101","1111","1111","legacy","xpyriment","1101","1110","n","602","0","20","50","50","50","50","50","50","50","delta's","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","75397","75396","1927","75944","1929","3943","9801","NA","NA","NA","NA","NA","8694","76546","75944","NA","75395","LexicalDecision"
"No","477","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","49","1450","1600","1600","1200","0","1200","1250","466","1111","1101","1111","1111","legacy","xpyriment","1111","1111","m","477","0","20","50","50","50","50","50","50","50","earrspt","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","76662","76661","1927","77132","1929","3943","9801","NA","NA","NA","NA","NA","8694","77610","77132","NA","76661","LexicalDecision"
"No","629","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","50","1450","1600","1600","1150","0","1150","1200","509","1111","1101","1111","1111","legacy","xpyriment","1111","1111","m","629","0","20","50","50","50","50","50","50","50","ito'rs","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","77725","77724","1927","78237","1929","3943","9801","NA","NA","NA","NA","NA","8694","78867","78236","NA","77723","LexicalDecision"
"No","484","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","51","1450","1600","1600","1100","0","1100","1150","491","1111","1101","1111","1111","legacy","xpyriment","1111","1111","m","484","0","20","50","50","50","50","50","50","50","ejposm","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","78982","78982","1927","79476","1929","3943","9801","NA","NA","NA","NA","NA","8694","79961","79476","NA","78981","LexicalDecision"
"No","502","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","52","1450","1550","1600","1100","0","1550","1600","490","1111","1011","1111","1111","legacy","xpyriment","1011","1101","n","502","0","20","50","50","50","50","50","50","50","kalfje","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","80076","80075","1927","80569","1929","3943","9801","NA","NA","NA","NA","NA","8694","81072","80569","NA","80075","LexicalDecision"
"No","748","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","53","1450","1550","1550","1100","0","1550","1600","424","1111","1011","1111","1111","legacy","xpyriment","1111","1111","m","748","0","20","50","50","50","50","50","50","50","prap","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","81190","81189","1927","81617","1929","3943","9801","NA","NA","NA","NA","NA","8694","82365","81617","NA","81187","LexicalDecision"
"No","607","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","54","1400","1550","1550","1100","0","1400","1450","575","1111","1011","1111","1111","legacy","xpyriment","1111","1111","n","607","0","20","50","50","50","50","50","50","50","waarom","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","82483","82482","1927","83061","1929","3943","9801","NA","NA","NA","NA","NA","8694","83669","83061","NA","82481","LexicalDecision"
"No","468","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","55","1400","1550","1550","1050","0","1050","1100","419","1111","1011","1111","1111","legacy","xpyriment","1111","1111","m","468","0","20","50","50","50","50","50","50","50","esdsetrs","9","200","3851","NA","3945","NA","NA","NA","1801","9801","3943","69700","83785","83785","1927","84205","1929","3943","9801","NA","NA","NA","NA","NA","8694","84673","84205","NA","83784","LexicalDecision"
