"Practice","RT","accuracy","adaptive_category","adaptive_change","adaptive_phase","alternation_detected","block","cond","condition","correct","correct_keyboard_response","correct_response","data_row_type","display_height","display_width","experiment_path","experimental_trial_count","exposure_HF","exposure_LF","exposure_Pseudo","exposure_Random","exposure_floor_reached","exposure_time_after","exposure_time_before","fixation_dur","history_HF","history_LF","history_Pseudo","history_Random","keyboard_backend","mouse_backend","outcome_history_after","outcome_history_before","response_keyboard_response","response_time_keyboard_response","response_was_timeout","scaled_font_size","step_HF","step_LF","step_Pseudo","step_Random","step_size_after","step_size_applied","step_size_before","stimulus","subject_nr","testing_trial_limit","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","569","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","46","1650","1750","1400","1300","0","1650","1700","554","1011","111","1111","1111","legacy","xpyriment","1011","1101","n","569","0","20","50","50","50","50","50","50","50","luid","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","181768","181767","1561","182325","1563","98951","115579","NA","NA","NA","NA","NA","112479","182895","182325","NA","181767","LexicalDecision"
"No","557","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","47","1650","1700","1400","1300","0","1700","1750","463","1011","1111","1111","1111","legacy","xpyriment","1111","111","n","557","0","20","50","50","50","50","50","50","50","haarband","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","183012","183011","1561","183478","1563","98951","115579","NA","NA","NA","NA","NA","112479","184036","183478","NA","183011","LexicalDecision"
"No","479","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","48","1650","1650","1400","1300","0","1650","1700","562","1011","1111","1111","1111","legacy","xpyriment","1111","1111","n","479","0","20","50","50","50","50","50","50","50","beertjes","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","184153","184152","1561","184717","1563","98951","115579","NA","NA","NA","NA","NA","112479","185197","184717","NA","184151","LexicalDecision"
"No","478","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","49","1650","1600","1400","1300","0","1600","1650","587","1011","1111","1111","1111","legacy","xpyriment","1111","1111","n","478","0","20","50","50","50","50","50","50","50","racebaan","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","185317","185316","1561","185905","1563","98951","115579","NA","NA","NA","NA","NA","112479","186383","185905","NA","185315","LexicalDecision"
"No","481","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","50","1650","1600","1400","1250","0","1250","1300","517","1011","1111","1111","1111","legacy","xpyriment","1111","1111","m","481","0","20","50","50","50","50","50","50","50","eoggrn","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","186500","186500","1561","187021","1563","98951","115579","NA","NA","NA","NA","NA","112479","187503","187020","NA","186499","LexicalDecision"
"No","500","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","51","1650","1550","1400","1250","0","1550","1600","414","1011","1111","1111","1111","legacy","xpyriment","1111","1111","n","500","0","20","50","50","50","50","50","50","50","gieters","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","187621","187620","1561","188038","1563","98951","115579","NA","NA","NA","NA","NA","112479","188538","188038","NA","187620","LexicalDecision"
"No","688","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","52","1600","1550","1400","1250","0","1600","1650","399","111","1111","1111","1111","legacy","xpyriment","0111","1011","n","688","0","20","50","50","50","50","50","50","50","fles","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","188657","188656","1561","189059","1563","98951","115579","NA","NA","NA","NA","NA","112479","189748","189058","NA","188656","LexicalDecision"
"No","720","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","53","1600","1550","1350","1250","0","1350","1400","551","111","1111","1111","1111","legacy","xpyriment","1111","1111","m","720","0","20","50","50","50","50","50","50","50","peide","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","189866","189865","1561","190419","1563","98951","115579","NA","NA","NA","NA","NA","112479","191140","190419","NA","189865","LexicalDecision"
"No","569","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","54","1600","1550","1350","1200","0","1200","1250","573","111","1111","1111","1111","legacy","xpyriment","1111","1111","m","569","0","20","50","50","50","50","50","50","50","andslaa","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","191258","191257","1561","191833","1563","98951","115579","NA","NA","NA","NA","NA","112479","192403","191833","NA","191257","LexicalDecision"
"No","846","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","55","1600","1550","1300","1200","0","1300","1350","466","111","1111","1111","1111","legacy","xpyriment","1111","1111","m","846","0","20","50","50","50","50","50","50","50","begen","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","192520","192519","1561","192989","1563","98951","115579","NA","NA","NA","NA","NA","112479","193836","192988","NA","192519","LexicalDecision"
"No","519","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","56","1600","1500","1300","1200","0","1500","1550","505","111","1111","1111","1111","legacy","xpyriment","1111","1111","n","519","0","20","50","50","50","50","50","50","50","koortje","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","193954","193953","1561","194463","1563","98951","115579","NA","NA","NA","NA","NA","112479","194983","194463","NA","193953","LexicalDecision"
"No","613","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","57","1600","1500","1300","1150","0","1150","1200","456","111","1111","1111","1111","legacy","xpyriment","1111","1111","m","613","0","20","50","50","50","50","50","50","50","pty'ans","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","195101","195100","1561","195561","1563","98951","115579","NA","NA","NA","NA","NA","112479","196175","195560","NA","195100","LexicalDecision"
"No","795","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","58","1600","1450","1300","1150","0","1450","1500","465","111","1111","1111","1111","legacy","xpyriment","1111","1111","n","795","0","20","50","50","50","50","50","50","50","wimper","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","196293","196292","1561","196760","1563","98951","115579","NA","NA","NA","NA","NA","112479","197556","196760","NA","196292","LexicalDecision"
"No","471","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","59","1550","1450","1300","1150","0","1550","1600","480","1111","1111","1111","1111","legacy","xpyriment","1111","111","n","471","0","20","50","50","50","50","50","50","50","hangt","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","197683","197683","1561","198166","1563","98951","115579","NA","NA","NA","NA","NA","112479","198638","198166","NA","197682","LexicalDecision"
"No","447","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","60","1550","1400","1300","1150","0","1400","1450","546","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","447","0","20","50","50","50","50","50","50","50","rietjes","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","198758","198757","1561","199307","1563","98951","115579","NA","NA","NA","NA","NA","112479","199755","199306","NA","198757","LexicalDecision"
"No","712","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","61","1550","1350","1300","1150","0","1350","1400","562","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","712","0","20","50","50","50","50","50","50","50","racket","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","199872","199871","1561","200436","1563","98951","115579","NA","NA","NA","NA","NA","112479","201149","200436","NA","199870","LexicalDecision"
"No","481","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","62","1550","1300","1300","1150","0","1300","1350","572","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","481","0","20","50","50","50","50","50","50","50","bowling","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","201267","201266","1561","201841","1563","98951","115579","NA","NA","NA","NA","NA","112479","202323","201841","NA","201266","LexicalDecision"
"No","509","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","63","1500","1300","1300","1150","0","1500","1550","512","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","509","0","20","50","50","50","50","50","50","50","werk","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","202440","202439","1561","202955","1563","98951","115579","NA","NA","NA","NA","NA","112479","203465","202955","NA","202439","LexicalDecision"
"No","789","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","64","1450","1300","1300","1150","0","1450","1500","401","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","789","0","20","50","50","50","50","50","50","50","milieu","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","203583","203582","1561","203986","1563","98951","115579","NA","NA","NA","NA","NA","112479","204776","203986","NA","203582","LexicalDecision"
"No","832","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","65","1450","1300","1250","1150","0","1250","1300","555","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","832","0","20","50","50","50","50","50","50","50","cangs","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","204895","204894","1561","205453","1563","98951","115579","NA","NA","NA","NA","NA","112479","206286","205453","NA","204894","LexicalDecision"
"No","942","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","66","1450","1300","1200","1150","0","1200","1250","551","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","942","0","20","50","50","50","50","50","50","50","loorden","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","206403","206402","1561","206956","1563","98951","115579","NA","NA","NA","NA","NA","112479","207899","206956","NA","206402","LexicalDecision"
"No","687","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","67","1450","1300","1200","1100","0","1100","1150","453","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","687","0","20","50","50","50","50","50","50","50","jivl","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","208017","208016","1561","208473","1563","98951","115579","NA","NA","NA","NA","NA","112479","209160","208473","NA","208016","LexicalDecision"
"No","559","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","68","1450","1300","1200","1050","0","1050","1100","400","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","559","0","20","50","50","50","50","50","50","50","sonbs","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","209280","209279","1561","209682","1563","98951","115579","NA","NA","NA","NA","NA","112479","210241","209682","NA","209279","LexicalDecision"
"No","706","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","69","1450","1300","1150","1050","0","1150","1200","488","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","706","0","20","50","50","50","50","50","50","50","snaan","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","210359","210358","1561","210849","1563","98951","115579","NA","NA","NA","NA","NA","112479","211556","210849","NA","210358","LexicalDecision"
"No","670","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","70","1450","1300","1100","1050","0","1100","1150","543","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","670","0","20","50","50","50","50","50","50","50","ergels","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","211674","211673","1561","212220","1563","98951","115579","NA","NA","NA","NA","NA","112479","212891","212220","NA","211673","LexicalDecision"
"No","546","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","71","1450","1300","1100","1000","0","1000","1050","534","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","546","0","20","50","50","50","50","50","50","50","nhtsi","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","213009","213008","1561","213546","1563","98951","115579","NA","NA","NA","NA","NA","112479","214092","213546","NA","213008","LexicalDecision"
"No","587","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","72","1400","1300","1100","1000","0","1400","1450","462","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","587","0","20","50","50","50","50","50","50","50","draagt","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","173640","214213","214213","1561","214678","1563","98951","115579","NA","NA","NA","NA","NA","112479","215266","214678","NA","214212","LexicalDecision"
"No","480","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","73","1400","1300","1150","1000","0","1150","1100","428","1111","1111","1110","1111","legacy","xpyriment","1110","1111","n","480","0","20","50","50","50","50","50","50","50","schrijgt","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","215385","215384","1561","215815","1563","98951","115579","NA","NA","NA","NA","NA","112479","216295","215815","NA","215384","LexicalDecision"
"No","571","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","74","1400","1300","1150","950","0","950","1000","516","1111","1111","1110","1111","legacy","xpyriment","1111","1111","m","571","0","20","50","50","50","50","50","50","50","ebnfof","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","218469","218468","1561","218989","1563","98951","115579","NA","NA","NA","NA","NA","112479","219561","218988","NA","218468","LexicalDecision"
"No","1062","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","75","1350","1300","1150","950","0","1350","1400","449","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","1062","0","20","50","50","50","50","50","50","50","rondom","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","219678","219677","1561","220131","1563","98951","115579","NA","NA","NA","NA","NA","112479","221194","220131","NA","219677","LexicalDecision"
"No","635","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","76","1350","1300","1150","900","0","900","950","404","1111","1111","1110","1111","legacy","xpyriment","1111","1111","m","635","0","20","50","50","50","50","50","50","50","solpejs","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","221313","221312","1561","221720","1563","98951","115579","NA","NA","NA","NA","NA","112479","222355","221720","NA","221311","LexicalDecision"
"No","570","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","77","1300","1300","1150","900","0","1300","1350","474","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","570","0","20","50","50","50","50","50","50","50","gaat","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","222474","222473","1561","222950","1563","98951","115579","NA","NA","NA","NA","NA","112479","223521","222950","NA","222473","LexicalDecision"
"No","524","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","78","1250","1300","1150","900","0","1250","1300","459","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","524","0","20","50","50","50","50","50","50","50","vreemde","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","223638","223637","1561","224100","1563","98951","115579","NA","NA","NA","NA","NA","112479","224624","224100","NA","223637","LexicalDecision"
"No","532","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","79","1200","1300","1150","900","0","1200","1250","503","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","532","0","20","50","50","50","50","50","50","50","sluiten","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","224742","224741","1561","225248","1563","98951","115579","NA","NA","NA","NA","NA","112479","225781","225248","NA","224741","LexicalDecision"
"No","565","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","80","1200","1300","1150","850","0","850","900","586","1111","1111","1110","1111","legacy","xpyriment","1111","1111","m","565","0","20","50","50","50","50","50","50","50","jfwole","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","225900","225899","1561","226488","1563","98951","115579","NA","NA","NA","NA","NA","112479","227054","226488","NA","225899","LexicalDecision"
"No","579","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","81","1200","1250","1150","850","0","1250","1300","497","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","579","0","20","50","50","50","50","50","50","50","zwijntje","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","227171","227170","1561","227671","1563","98951","115579","NA","NA","NA","NA","NA","112479","228250","227671","NA","227170","LexicalDecision"
"No","646","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","82","1150","1250","1150","850","0","1150","1200","427","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","646","0","20","50","50","50","50","50","50","50","krijgen","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","228368","228368","1561","228798","1563","98951","115579","NA","NA","NA","NA","NA","112479","229445","228797","NA","228367","LexicalDecision"
"No","543","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","83","1100","1250","1150","850","0","1100","1150","581","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","543","0","20","50","50","50","50","50","50","50","kerk","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","229564","229563","1561","230148","1563","98951","115579","NA","NA","NA","NA","NA","112479","230692","230147","NA","229563","LexicalDecision"
"No","772","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","84","1100","1250","1150","800","0","800","850","484","1111","1111","1110","1111","legacy","xpyriment","1111","1111","m","772","0","20","50","50","50","50","50","50","50","elipskn","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","230810","230809","1561","231297","1563","98951","115579","NA","NA","NA","NA","NA","112479","232070","231297","NA","230809","LexicalDecision"
"No","838","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","85","1050","1250","1150","800","0","1050","1100","465","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","838","0","20","50","50","50","50","50","50","50","tijdstip","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","232189","232188","1561","232657","1563","98951","115579","NA","NA","NA","NA","NA","112479","233496","232657","NA","232188","LexicalDecision"
"No","529","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","86","1000","1250","1150","800","0","1000","1050","556","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","529","0","20","50","50","50","50","50","50","50","vissen","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","233615","233614","1561","234174","1563","98951","115579","NA","NA","NA","NA","NA","112479","234704","234173","NA","233614","LexicalDecision"
"No","844","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","87","1000","1250","1100","800","0","1100","1150","516","1111","1111","1101","1111","legacy","xpyriment","1101","1110","m","844","0","20","50","50","50","50","50","50","50","stezen","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","234823","234822","1561","235342","1563","98951","115579","NA","NA","NA","NA","NA","112479","236187","235342","NA","234822","LexicalDecision"
"No","564","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","88","950","1250","1100","800","0","950","1000","569","1111","1111","1101","1111","legacy","xpyriment","1111","1111","n","564","0","20","50","50","50","50","50","50","50","seks","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","236305","236304","1561","236878","1563","98951","115579","NA","NA","NA","NA","NA","112479","237443","236877","NA","236304","LexicalDecision"
"No","548","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","89","900","1250","1100","800","0","900","950","483","1111","1111","1101","1111","legacy","xpyriment","1111","1111","n","548","0","20","50","50","50","50","50","50","50","terecht","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","237560","237559","1561","238047","1563","98951","115579","NA","NA","NA","NA","NA","112479","238596","238046","NA","237559","LexicalDecision"
"No","433","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","90","900","1250","1100","750","0","750","800","432","1111","1111","1101","1111","legacy","xpyriment","1111","1111","m","433","0","20","50","50","50","50","50","50","50","eteelsj","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","238713","238712","1561","239149","1563","98951","115579","NA","NA","NA","NA","NA","112479","239583","239149","NA","238712","LexicalDecision"
"No","612","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","91","900","1250","1050","750","0","1050","1100","554","1111","1111","1011","1111","legacy","xpyriment","1011","1101","m","612","0","20","50","50","50","50","50","50","50","monste","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","239703","239702","1561","240261","1563","98951","115579","NA","NA","NA","NA","NA","112479","240874","240260","NA","239702","LexicalDecision"
"No","700","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","92","900","1250","1000","750","0","1000","1050","573","1111","1111","111","1111","legacy","xpyriment","0111","1011","m","700","0","20","50","50","50","50","50","50","50","bemen","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","240992","240991","1561","241568","1563","98951","115579","NA","NA","NA","NA","NA","112479","242269","241567","NA","240991","LexicalDecision"
"No","485","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","93","900","1250","1000","700","0","700","750","495","1111","1111","111","1111","legacy","xpyriment","1111","1111","m","485","0","20","50","50","50","50","50","50","50","ekjcat","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","242386","242385","1561","242884","1563","98951","115579","NA","NA","NA","NA","NA","112479","243370","242884","NA","242385","LexicalDecision"
"No","527","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","94","850","1250","1000","700","0","850","900","522","1111","1111","111","1111","legacy","xpyriment","1111","1111","n","527","0","20","50","50","50","50","50","50","50","leidde","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","216325","243487","243486","1561","244012","1563","98951","115579","NA","NA","NA","NA","NA","112479","244540","244012","NA","243486","LexicalDecision"
"No","536","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","95","850","1300","1000","700","0","1300","1250","487","1111","1110","111","1111","legacy","xpyriment","1110","1111","m","536","0","20","50","50","50","50","50","50","50","serres","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","245714","244658","244657","1561","245147","1563","98951","115579","NA","NA","NA","NA","NA","112479","245684","245147","NA","244657","LexicalDecision"
"No","697","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","96","800","1300","1000","700","0","800","850","520","1111","1110","111","1111","legacy","xpyriment","1111","1111","n","697","0","20","50","50","50","50","50","50","50","hitte","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","245714","247853","247852","1561","248376","1563","98951","115579","NA","NA","NA","NA","NA","112479","249073","248376","NA","247852","LexicalDecision"
"No","492","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","97","800","1250","1000","700","0","1250","1300","419","1111","1101","111","1111","legacy","xpyriment","1101","1110","n","492","0","20","50","50","50","50","50","50","50","honkbal","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","245714","249192","249191","1561","249613","1563","98951","115579","NA","NA","NA","NA","NA","112479","250106","249613","NA","249191","LexicalDecision"
"No","497","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","98","750","1250","1000","700","0","750","800","441","1111","1101","111","1111","legacy","xpyriment","1111","1111","n","497","0","20","50","50","50","50","50","50","50","voorjaar","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","245714","250222","250221","1561","250665","1563","98951","115579","NA","NA","NA","NA","NA","112479","251162","250665","NA","250221","LexicalDecision"
"No","526","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","99","700","1250","1000","700","0","700","750","397","1111","1101","111","1111","legacy","xpyriment","1111","1111","n","526","0","20","50","50","50","50","50","50","50","hield","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","245714","251280","251279","1561","251681","1563","98951","115579","NA","NA","NA","NA","NA","112479","252208","251681","NA","251279","LexicalDecision"
"No","635","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","100","700","1250","950","700","0","950","1000","506","1111","1101","1111","1111","legacy","xpyriment","1111","111","m","635","0","20","50","50","50","50","50","50","50","bestest","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","245714","252325","252324","1561","252834","1563","98951","115579","NA","NA","NA","NA","NA","112479","253469","252834","NA","252324","LexicalDecision"
"No","592","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","101","700","1250","900","700","0","900","950","438","1111","1101","1111","1111","legacy","xpyriment","1111","1111","m","592","0","20","50","50","50","50","50","50","50","hoten","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","245714","253586","253585","1561","254027","1563","98951","115579","NA","NA","NA","NA","NA","112479","254620","254027","NA","253585","LexicalDecision"
"No","567","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","102","700","1250","900","650","0","650","700","408","1111","1101","1111","1111","legacy","xpyriment","1111","1111","m","567","0","20","50","50","50","50","50","50","50","ansa'uf","13","200","98859","NA","98953","NA","NA","NA","1478","115579","98951","245714","254737","254736","1561","255149","1563","98951","115579","NA","NA","NA","NA","NA","112479","255717","255149","NA","254736","LexicalDecision"
