"Practice","RT","accuracy","adaptive_category","adaptive_change","adaptive_phase","alternation_detected","block","cond","condition","correct","correct_keyboard_response","correct_response","data_row_type","display_height","display_width","experiment_path","experimental_trial_count","exposure_HF","exposure_LF","exposure_Pseudo","exposure_Random","exposure_floor_reached","exposure_time_after","exposure_time_before","fixation_dur","history_HF","history_LF","history_Pseudo","history_Random","keyboard_backend","mouse_backend","outcome_history_after","outcome_history_before","response_keyboard_response","response_time_keyboard_response","response_was_timeout","scaled_font_size","step_HF","step_LF","step_Pseudo","step_Random","step_size_after","step_size_applied","step_size_before","stimulus","subject_nr","testing_trial_limit","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","643","0","Pseudo","25","experimental","1","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","14","1950","1950","1925","1750","0","1925","1900","520","110","1","","1111","legacy","xpyriment","","1101","n","643","0","20","50","50","25","50","25","25","50","aand","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","46026","44830","44829","2206","45353","2207","11367","24831","NA","NA","NA","NA","NA","23503","45997","45353","NA","44829","LexicalDecision"
"No","718","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","15","1950","1950","1925","1700","0","1700","1750","412","110","1","","1111","legacy","xpyriment","1111","1111","m","718","0","20","50","50","25","50","50","50","50","gdisje","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","46026","48166","48165","2206","48580","2207","11367","24831","NA","NA","NA","NA","NA","23503","49299","48580","NA","48165","LexicalDecision"
"No","560","0","HF","50","experimental","0","1","HF","1","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","16","2000","1950","1925","1700","0","2000","1950","545","1100","1","","1111","legacy","xpyriment","1100","110","m","560","0","20","50","50","25","50","50","50","50","centrum","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","50554","49415","49414","2206","49964","2207","11367","24831","NA","NA","NA","NA","NA","23503","50525","49964","NA","49414","LexicalDecision"
"No","606","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","17","2000","1950","1925","1650","0","1650","1700","412","1100","1","","1111","legacy","xpyriment","1111","1111","m","606","0","20","50","50","25","50","50","50","50","sutilpor","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","50554","52697","52696","2206","53112","2207","11367","24831","NA","NA","NA","NA","NA","23503","53719","53112","NA","52696","LexicalDecision"
"No","919","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","18","2000","1900","1925","1650","0","1900","1950","504","1100","11","","1111","legacy","xpyriment","11","1","n","919","0","20","50","50","25","50","50","50","50","darmpje","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","50554","53834","53833","2206","54343","2207","11367","24831","NA","NA","NA","NA","NA","23503","55263","54343","NA","53833","LexicalDecision"
"No","767","0","Random","50","experimental","0","1","Random","4","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","19","2000","1900","1925","1700","0","1700","1650","435","1100","11","","1110","legacy","xpyriment","1110","1111","n","767","0","20","50","50","25","50","50","50","50","keeewjs","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","55379","55378","2206","55817","2207","11367","24831","NA","NA","NA","NA","NA","23503","56584","55816","NA","55377","LexicalDecision"
"No","804","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","20","2000","1850","1925","1700","0","1850","1900","592","1100","111","","1110","legacy","xpyriment","111","11","n","804","0","20","50","50","25","50","50","50","50","klapjes","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","58747","58746","2206","59342","2207","11367","24831","NA","NA","NA","NA","NA","23503","60147","59342","NA","58745","LexicalDecision"
"No","767","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","21","2000","1850","1900","1700","0","1900","1925","419","1100","111","1","1110","legacy","xpyriment","1","","m","767","0","20","50","50","25","50","25","25","25","derken","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","60262","60261","2206","60682","2207","11367","24831","NA","NA","NA","NA","NA","23503","61450","60682","NA","60261","LexicalDecision"
"No","538","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","22","2000","1850","1875","1700","0","1875","1900","400","1100","111","11","1110","legacy","xpyriment","11","1","m","538","0","20","50","50","25","50","25","25","25","bevacht","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","61566","61565","2206","61969","2207","11367","24831","NA","NA","NA","NA","NA","23503","62507","61969","NA","61565","LexicalDecision"
"No","608","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","23","2000","1800","1875","1700","0","1800","1850","400","1100","1111","11","1110","legacy","xpyriment","1111","111","n","608","0","20","50","50","25","50","50","50","50","boffen","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","62623","62622","2206","63026","2207","11367","24831","NA","NA","NA","NA","NA","23503","63635","63026","NA","62622","LexicalDecision"
"No","712","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","24","2000","1800","1875","1650","0","1650","1700","529","1100","1111","11","1101","legacy","xpyriment","1101","1110","m","712","0","20","50","50","25","50","50","50","50","utiiscsb","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","63752","63751","2206","64284","2207","11367","24831","NA","NA","NA","NA","NA","23503","64997","64284","NA","63751","LexicalDecision"
"No","775","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","25","2000","1750","1875","1650","0","1750","1800","488","1100","1111","11","1101","legacy","xpyriment","1111","1111","n","775","0","20","50","50","25","50","50","50","50","dijkjes","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","65112","65111","2206","65603","2207","11367","24831","NA","NA","NA","NA","NA","23503","66378","65602","NA","65111","LexicalDecision"
"No","636","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","26","1950","1750","1875","1650","0","1950","2000","414","1001","1111","11","1101","legacy","xpyriment","1001","1100","n","636","0","20","50","50","25","50","50","50","50","steek","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","66493","66492","2206","66909","2207","11367","24831","NA","NA","NA","NA","NA","23503","67546","66909","NA","66492","LexicalDecision"
"No","689","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","27","1950","1750","1850","1650","0","1850","1875","411","1001","1111","111","1101","legacy","xpyriment","111","11","m","689","0","20","50","50","25","50","25","25","25","moofden","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","56612","67662","67661","2206","68075","2207","11367","24831","NA","NA","NA","NA","NA","23503","68764","68075","NA","67661","LexicalDecision"
"No","1432","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","28","1950","1800","1850","1650","0","1800","1750","412","1001","1110","111","1101","legacy","xpyriment","1110","1111","m","1432","0","20","50","50","25","50","50","50","50","stunts","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","68881","68880","2206","69297","2207","11367","24831","NA","NA","NA","NA","NA","23503","70730","69296","NA","68880","LexicalDecision"
"No","1004","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","29","1950","1800","1825","1650","0","1825","1850","458","1001","1110","1111","1101","legacy","xpyriment","1111","111","m","1004","0","20","50","50","25","50","25","25","25","duvo's","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","72896","72895","2206","73357","2207","11367","24831","NA","NA","NA","NA","NA","23503","74362","73357","NA","72895","LexicalDecision"
"No","579","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","30","1950","1800","1800","1650","0","1800","1825","395","1001","1110","1111","1101","legacy","xpyriment","1111","1111","m","579","0","20","50","50","25","50","25","25","25","dize","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","74478","74478","2206","74875","2207","11367","24831","NA","NA","NA","NA","NA","23503","75454","74875","NA","74477","LexicalDecision"
"No","674","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","31","1950","1800","1775","1650","0","1775","1800","548","1001","1110","1111","1101","legacy","xpyriment","1111","1111","m","674","0","20","50","50","25","50","25","25","25","roord","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","75570","75569","2206","76121","2207","11367","24831","NA","NA","NA","NA","NA","23503","76796","76121","NA","75568","LexicalDecision"
"No","685","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","32","1900","1800","1775","1650","0","1900","1950","576","11","1110","1111","1101","legacy","xpyriment","0011","1001","n","685","0","20","50","50","25","50","50","50","50","geen","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","76911","76910","2206","77490","2207","11367","24831","NA","NA","NA","NA","NA","23503","78175","77490","NA","76910","LexicalDecision"
"No","745","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","33","1900","1750","1775","1650","0","1750","1800","577","11","1101","1111","1101","legacy","xpyriment","1101","1110","n","745","0","20","50","50","25","50","50","50","50","trutten","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","78291","78290","2206","78872","2207","11367","24831","NA","NA","NA","NA","NA","23503","79618","78872","NA","78290","LexicalDecision"
"No","938","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","34","1900","1750","1750","1650","0","1750","1775","560","11","1101","1111","1101","legacy","xpyriment","1111","1111","m","938","0","20","50","50","25","50","25","25","25","mevel","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","79734","79733","2206","80296","2207","11367","24831","NA","NA","NA","NA","NA","23503","81234","80295","NA","79733","LexicalDecision"
"No","658","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","35","1900","1700","1750","1650","0","1700","1750","526","11","1011","1111","1101","legacy","xpyriment","1011","1101","n","658","0","20","50","50","25","50","50","50","50","griepje","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","81351","81350","2206","81879","2207","11367","24831","NA","NA","NA","NA","NA","23503","82537","81878","NA","81350","LexicalDecision"
"No","692","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","36","1900","1700","1750","1600","0","1600","1650","501","11","1011","1111","1011","legacy","xpyriment","1011","1101","m","692","0","20","50","50","25","50","50","50","50","o'mpaes","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","70759","82653","82652","2206","83157","2207","11367","24831","NA","NA","NA","NA","NA","23503","83849","83156","NA","82652","LexicalDecision"
"No","692","0","Pseudo","25","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","37","1900","1700","1775","1600","0","1775","1750","538","11","1011","1110","1011","legacy","xpyriment","1110","1111","n","692","0","20","50","50","25","50","25","25","25","belin","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","85227","83965","83964","2206","84505","2207","11367","24831","NA","NA","NA","NA","NA","23503","85197","84505","NA","83964","LexicalDecision"
"No","711","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","38","1850","1700","1775","1600","0","1850","1900","402","111","1011","1110","1011","legacy","xpyriment","111","11","n","711","0","20","50","50","25","50","50","50","50","drukte","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","85227","87366","87365","2206","87771","2207","11367","24831","NA","NA","NA","NA","NA","23503","88483","87771","NA","87365","LexicalDecision"
"No","676","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","39","1800","1700","1775","1600","0","1800","1850","484","1111","1011","1110","1011","legacy","xpyriment","1111","111","n","676","0","20","50","50","25","50","50","50","50","motor","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","85227","88601","88600","2206","89088","2207","11367","24831","NA","NA","NA","NA","NA","23503","89765","89088","NA","88600","LexicalDecision"
"No","554","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","40","1800","1650","1775","1600","0","1650","1700","428","1111","111","1110","1011","legacy","xpyriment","0111","1011","n","554","0","20","50","50","25","50","50","50","50","trippen","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","85227","89882","89881","2206","90312","2207","11367","24831","NA","NA","NA","NA","NA","23503","90867","90312","NA","89881","LexicalDecision"
"No","646","0","Pseudo","25","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","41","1800","1650","1800","1600","0","1800","1775","593","1111","111","1100","1011","legacy","xpyriment","1100","1110","n","646","0","20","50","50","25","50","25","25","25","glijft","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","92255","90983","90982","2206","91579","2207","11367","24831","NA","NA","NA","NA","NA","23503","92226","91579","NA","90982","LexicalDecision"
"No","674","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","42","1800","1650","1800","1550","0","1550","1600","535","1111","111","1100","111","legacy","xpyriment","0111","1011","m","674","0","20","50","50","25","50","50","50","50","rgbuej","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","92255","94390","94389","2206","94927","2207","11367","24831","NA","NA","NA","NA","NA","23503","95602","94927","NA","94389","LexicalDecision"
"No","755","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","43","1800","1600","1800","1550","0","1600","1650","506","1111","1111","1100","111","legacy","xpyriment","1111","111","n","755","0","20","50","50","25","50","50","50","50","hendels","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","92255","95718","95717","2206","96227","2207","11367","24831","NA","NA","NA","NA","NA","23503","96983","96227","NA","95717","LexicalDecision"
"No","650","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","44","1750","1600","1800","1550","0","1750","1800","504","1111","1111","1100","111","legacy","xpyriment","1111","1111","n","650","0","20","50","50","25","50","50","50","50","trap","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","92255","97098","97097","2206","97605","2207","11367","24831","NA","NA","NA","NA","NA","23503","98256","97605","NA","97097","LexicalDecision"
"No","744","0","Pseudo","25","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","45","1750","1600","1825","1550","0","1825","1800","418","1111","1111","1000","111","legacy","xpyriment","1000","1100","n","744","0","20","50","50","25","50","25","25","25","schilten","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","98372","98371","2206","98792","2207","11367","24831","NA","NA","NA","NA","NA","23503","99537","98792","NA","98371","LexicalDecision"
"No","909","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","46","1750","1600","1800","1550","0","1800","1825","544","1111","1111","1","111","legacy","xpyriment","0001","1000","m","909","0","20","50","50","25","50","25","25","25","joms","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","101708","101707","2206","102254","2207","11367","24831","NA","NA","NA","NA","NA","23503","103164","102254","NA","101707","LexicalDecision"
"No","816","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","47","1700","1600","1800","1550","0","1700","1750","515","1111","1111","1","111","legacy","xpyriment","1111","1111","n","816","0","20","50","50","25","50","50","50","50","brede","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","103281","103280","2206","103797","2207","11367","24831","NA","NA","NA","NA","NA","23503","104614","103797","NA","103280","LexicalDecision"
"No","985","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","48","1700","1600","1775","1550","0","1775","1800","509","1111","1111","11","111","legacy","xpyriment","11","1","m","985","0","20","50","50","25","50","25","25","25","zellen","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","104734","104734","2206","105246","2207","11367","24831","NA","NA","NA","NA","NA","23503","106232","105246","NA","104733","LexicalDecision"
"No","1307","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","49","1650","1600","1775","1550","0","1650","1700","592","1111","1111","11","111","legacy","xpyriment","1111","1111","n","1307","0","20","50","50","25","50","50","50","50","winnen","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","106349","106348","2206","106943","2207","11367","24831","NA","NA","NA","NA","NA","23503","108251","106943","NA","106348","LexicalDecision"
"No","567","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","50","1600","1600","1775","1550","0","1600","1650","439","1111","1111","11","111","legacy","xpyriment","1111","1111","n","567","0","20","50","50","25","50","50","50","50","grond","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","108369","108368","2206","108809","2207","11367","24831","NA","NA","NA","NA","NA","23503","109377","108809","NA","108368","LexicalDecision"
"No","700","1","Pseudo","-25","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","51","1600","1600","1750","1550","0","1750","1775","427","1111","1111","111","111","legacy","xpyriment","111","11","m","700","0","20","50","50","25","50","25","25","25","schillig","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","109495","109494","2206","109925","2207","11367","24831","NA","NA","NA","NA","NA","23503","110626","109925","NA","109493","LexicalDecision"
"No","648","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","52","1550","1600","1750","1550","0","1550","1600","446","1111","1111","111","111","legacy","xpyriment","1111","1111","n","648","0","20","50","50","25","50","50","50","50","stijf","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","110744","110743","2206","111193","2207","11367","24831","NA","NA","NA","NA","NA","23503","111841","111193","NA","110743","LexicalDecision"
"No","629","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","53","1500","1600","1750","1550","0","1500","1550","593","1111","1111","111","111","legacy","xpyriment","1111","1111","n","629","0","20","50","50","25","50","50","50","50","behulp","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","111958","111957","2206","112554","2207","11367","24831","NA","NA","NA","NA","NA","23503","113184","112554","NA","111957","LexicalDecision"
"No","540","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","54","1500","1600","1750","1500","0","1500","1550","486","1111","1111","111","1111","legacy","xpyriment","1111","111","m","540","0","20","50","50","25","50","50","50","50","oijnnt","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","113300","113299","2206","113789","2207","11367","24831","NA","NA","NA","NA","NA","23503","114329","113788","NA","113299","LexicalDecision"
"No","710","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","55","1500","1600","1750","1450","0","1450","1500","461","1111","1111","111","1111","legacy","xpyriment","1111","1111","m","710","0","20","50","50","25","50","50","50","50","'gantos","12","200","11273","NA","11369","NA","NA","NA","2128","24831","11366","99565","114445","114444","2206","114908","2207","11367","24831","NA","NA","NA","NA","NA","23503","115619","114908","NA","114444","LexicalDecision"
