"Practice","RT","accuracy","adaptive_category","adaptive_change","adaptive_phase","alternation_detected","block","cond","condition","correct","correct_keyboard_response","correct_response","data_row_type","display_height","display_width","experiment_path","experimental_trial_count","exposure_HF","exposure_LF","exposure_Pseudo","exposure_Random","exposure_floor_reached","exposure_time_after","exposure_time_before","fixation_dur","history_HF","history_LF","history_Pseudo","history_Random","keyboard_backend","mouse_backend","outcome_history_after","outcome_history_before","response_keyboard_response","response_time_keyboard_response","response_was_timeout","scaled_font_size","step_HF","step_LF","step_Pseudo","step_Random","step_size_after","step_size_applied","step_size_before","stimulus","subject_nr","testing_trial_limit","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","858","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","11","1950","1850","2000","1850","0","1950","2000","575","1","1011","","1111","legacy","xpyriment","1","","n","858","0","20","50","50","50","50","50","50","50","grond","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","22675","34201","34200","2053","34779","2055","4610","12634","NA","NA","NA","NA","NA","6475","35638","34778","NA","34200","LexicalDecision"
"No","1118","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","12","1900","1850","2000","1850","0","1900","1950","583","11","1011","","1111","legacy","xpyriment","11","1","n","1118","0","20","50","50","50","50","50","50","50","gasten","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","22675","35754","35753","2053","36340","2055","4610","12634","NA","NA","NA","NA","NA","6475","37459","36340","NA","35753","LexicalDecision"
"No","954","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","13","1900","1900","2000","1850","0","1900","1850","499","11","110","","1111","legacy","xpyriment","0110","1011","m","954","0","20","50","50","50","50","50","50","50","stroppen","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","39065","37581","37580","2053","38082","2055","4610","12634","NA","NA","NA","NA","NA","6475","39037","38081","NA","37580","LexicalDecision"
"No","762","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","14","1900","1850","2000","1850","0","1850","1900","462","11","1101","","1111","legacy","xpyriment","1101","110","n","762","0","20","50","50","50","50","50","50","50","wormpje","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","39065","41210","41209","2053","41674","2055","4610","12634","NA","NA","NA","NA","NA","6475","42437","41674","NA","41209","LexicalDecision"
"No","1073","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","15","1900","1800","2000","1850","0","1800","1850","428","11","1011","","1111","legacy","xpyriment","1011","1101","n","1073","0","20","50","50","50","50","50","50","50","blondjes","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","39065","42552","42551","2053","42982","2055","4610","12634","NA","NA","NA","NA","NA","6475","44055","42982","NA","42551","LexicalDecision"
"No","850","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","16","1900","1750","2000","1850","0","1750","1800","529","11","111","","1111","legacy","xpyriment","0111","1011","n","850","0","20","50","50","50","50","50","50","50","item","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","39065","44173","44172","2053","44706","2055","4610","12634","NA","NA","NA","NA","NA","6475","45557","44706","NA","44172","LexicalDecision"
"No","1027","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","17","1900","1750","2000","1800","0","1800","1850","526","11","111","","1111","legacy","xpyriment","1111","1111","m","1027","0","20","50","50","50","50","50","50","50","olok","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","39065","45679","45678","2053","46208","2055","4610","12634","NA","NA","NA","NA","NA","6475","47235","46208","NA","45678","LexicalDecision"
"No","694","0","Random","50","experimental","0","1","Random","4","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","18","1900","1750","2000","1850","0","1850","1800","510","11","111","","1110","legacy","xpyriment","1110","1111","n","694","0","20","50","50","50","50","50","50","50","lignwob","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","48591","47356","47353","2053","47868","2055","4610","12634","NA","NA","NA","NA","NA","6475","48562","47868","NA","47353","LexicalDecision"
"No","1023","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","19","1900","1750","1950","1850","0","1950","2000","543","11","111","1","1110","legacy","xpyriment","1","","m","1023","0","20","50","50","50","50","50","50","50","chif","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","48591","50732","50731","2053","51278","2055","4610","12634","NA","NA","NA","NA","NA","6475","52301","51278","NA","50731","LexicalDecision"
"No","782","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","20","1850","1750","1950","1850","0","1850","1900","444","111","111","1","1110","legacy","xpyriment","111","11","n","782","0","20","50","50","50","50","50","50","50","blijken","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","48591","52423","52422","2053","52870","2055","4610","12634","NA","NA","NA","NA","NA","6475","53652","52870","NA","52422","LexicalDecision"
"No","1087","0","Random","50","experimental","0","1","Random","4","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","21","1850","1750","1950","1900","0","1900","1850","475","111","111","1","1100","legacy","xpyriment","1100","1110","n","1087","0","20","50","50","50","50","50","50","50","ltejeiw","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","55363","53769","53768","2053","54247","2055","4610","12634","NA","NA","NA","NA","NA","6475","55334","54247","NA","53768","LexicalDecision"
"No","672","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","22","1850","1750","1900","1900","0","1900","1950","506","111","111","11","1100","legacy","xpyriment","11","1","m","672","0","20","50","50","50","50","50","50","50","anver","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","55363","57501","57500","2053","58010","2055","4610","12634","NA","NA","NA","NA","NA","6475","58682","58010","NA","57500","LexicalDecision"
"No","666","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","23","1800","1750","1900","1900","0","1800","1850","535","1111","111","11","1100","legacy","xpyriment","1111","111","n","666","0","20","50","50","50","50","50","50","50","slaap","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","55363","58797","58796","2053","59336","2055","4610","12634","NA","NA","NA","NA","NA","6475","60003","59335","NA","58796","LexicalDecision"
"No","852","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","24","1800","1700","1900","1900","0","1700","1750","403","1111","1111","11","1100","legacy","xpyriment","1111","111","n","852","0","20","50","50","50","50","50","50","50","vliegjes","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","55363","60119","60118","2053","60526","2055","4610","12634","NA","NA","NA","NA","NA","6475","61378","60526","NA","60118","LexicalDecision"
"No","658","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","25","1800","1650","1900","1900","0","1650","1700","420","1111","1111","11","1100","legacy","xpyriment","1111","1111","n","658","0","20","50","50","50","50","50","50","50","knikjes","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","55363","61501","61500","2053","61925","2055","4610","12634","NA","NA","NA","NA","NA","6475","62584","61925","NA","61500","LexicalDecision"
"No","795","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","26","1800","1650","1950","1900","0","1950","1900","396","1111","1111","110","1100","legacy","xpyriment","110","11","n","795","0","20","50","50","50","50","50","50","50","gien","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","63923","62698","62697","2053","63098","2055","4610","12634","NA","NA","NA","NA","NA","6475","63894","63098","NA","62697","LexicalDecision"
"No","714","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","27","1750","1650","1950","1900","0","1750","1800","454","1111","1111","110","1100","legacy","xpyriment","1111","1111","n","714","0","20","50","50","50","50","50","50","50","gewend","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","63923","66068","66067","2053","66525","2055","4610","12634","NA","NA","NA","NA","NA","6475","67240","66525","NA","66067","LexicalDecision"
"No","1010","0","HF","50","experimental","0","1","HF","1","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","28","1800","1650","1950","1900","0","1800","1750","535","1110","1111","110","1100","legacy","xpyriment","1110","1111","m","1010","0","20","50","50","50","50","50","50","50","komst","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","68933","67357","67356","2053","67894","2055","4610","12634","NA","NA","NA","NA","NA","6475","68905","67894","NA","67356","LexicalDecision"
"No","985","0","Random","50","experimental","0","1","Random","4","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","29","1800","1650","1950","1950","0","1950","1900","567","1110","1111","110","1000","legacy","xpyriment","1000","1100","n","985","0","20","50","50","50","50","50","50","50","rvwesie","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","72665","71078","71077","2053","71648","2055","4610","12634","NA","NA","NA","NA","NA","6475","72634","71647","NA","71077","LexicalDecision"
"No","929","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","30","1800","1700","1950","1950","0","1700","1650","440","1110","1110","110","1000","legacy","xpyriment","1110","1111","m","929","0","20","50","50","50","50","50","50","50","kuddes","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","76216","74815","74814","2053","75258","2055","4610","12634","NA","NA","NA","NA","NA","6475","76188","75257","NA","74814","LexicalDecision"
"No","705","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","31","1800","1700","2000","1950","0","2000","1950","427","1110","1110","1100","1000","legacy","xpyriment","1100","110","n","705","0","20","50","50","50","50","50","50","50","dute","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","79522","78354","78353","2053","78785","2055","4610","12634","NA","NA","NA","NA","NA","6475","79491","78784","NA","78353","LexicalDecision"
"No","574","0","HF","50","experimental","0","1","HF","1","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","32","1850","1700","2000","1950","0","1850","1800","465","1100","1110","1100","1000","legacy","xpyriment","1100","1110","m","574","0","20","50","50","50","50","50","50","50","moesten","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","82742","81671","81670","2053","82139","2055","4610","12634","NA","NA","NA","NA","NA","6475","82714","82139","NA","81670","LexicalDecision"
"No","538","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","33","1850","1700","2050","1950","0","2050","2000","548","1100","1110","1000","1000","legacy","xpyriment","1000","1100","n","538","0","20","50","50","50","50","50","50","50","slaren","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","86035","84916","84915","2053","85466","2055","4610","12634","NA","NA","NA","NA","NA","6475","86005","85466","NA","84915","LexicalDecision"
"No","610","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","34","1850","1750","2050","1950","0","1750","1700","590","1100","1100","1000","1000","legacy","xpyriment","1100","1110","m","610","0","20","50","50","50","50","50","50","50","factors","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","89419","88186","88177","2053","88780","2055","4610","12634","NA","NA","NA","NA","NA","6475","89390","88780","NA","88177","LexicalDecision"
"No","778","0","Random","50","experimental","0","1","Random","4","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","35","1850","1750","2050","2000","0","2000","1950","510","1100","1100","1000","0","legacy","xpyriment","0000","1000","n","778","0","20","50","50","50","50","50","50","50","simgkons","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","92929","91607","91605","2053","92120","2055","4610","12634","NA","NA","NA","NA","NA","6475","92899","92120","NA","91605","LexicalDecision"
"No","783","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","36","1850","1750","2050","1950","0","1950","2000","464","1100","1100","1000","1","legacy","xpyriment","01","0","m","783","0","20","50","50","50","50","50","50","50","estlels","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","92929","95074","95073","2053","95540","2055","4610","12634","NA","NA","NA","NA","NA","6475","96323","95539","NA","95073","LexicalDecision"
"No","728","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","37","1850","1700","2050","1950","0","1700","1750","580","1100","1001","1000","1","legacy","xpyriment","1001","1100","n","728","0","20","50","50","50","50","50","50","50","geurtjes","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","92929","96438","96437","2053","97022","2055","4610","12634","NA","NA","NA","NA","NA","6475","97750","97021","NA","96437","LexicalDecision"
"No","1220","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","38","1850","1650","2050","1950","0","1650","1700","528","1100","11","1000","1","legacy","xpyriment","0011","1001","n","1220","0","20","50","50","50","50","50","50","50","raciaal","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","92929","97865","97864","2053","98397","2055","4610","12634","NA","NA","NA","NA","NA","6475","99618","98397","NA","97864","LexicalDecision"
"No","987","0","Random","50","experimental","0","1","Random","4","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","39","1850","1650","2050","2000","0","2000","1950","536","1100","11","1000","10","legacy","xpyriment","10","1","n","987","0","20","50","50","50","50","50","50","50","tijesgwj","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","101289","99734","99733","2053","100273","2055","4610","12634","NA","NA","NA","NA","NA","6475","101260","100272","NA","99733","LexicalDecision"
"No","855","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","40","1850","1600","2050","2000","0","1600","1650","469","1100","111","1000","10","legacy","xpyriment","111","11","n","855","0","20","50","50","50","50","50","50","50","peddel","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","101289","103431","103430","2053","103903","2055","4610","12634","NA","NA","NA","NA","NA","6475","104759","103903","NA","103430","LexicalDecision"
"No","1000","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","41","1850","1550","2050","2000","0","1550","1600","554","1100","1111","1000","10","legacy","xpyriment","1111","111","n","1000","0","20","50","50","50","50","50","50","50","spaties","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","101289","104874","104873","2053","105432","2055","4610","12634","NA","NA","NA","NA","NA","6475","106432","105431","NA","104873","LexicalDecision"
"No","842","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","42","1850","1550","2100","2000","0","2100","2050","409","1100","1111","0","10","legacy","xpyriment","0000","1000","n","842","0","20","50","50","50","50","50","50","50","poede","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","107835","106550","106549","2053","106963","2055","4610","12634","NA","NA","NA","NA","NA","6475","107806","106963","NA","106549","LexicalDecision"
"No","713","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","43","1850","1500","2100","2000","0","1500","1550","425","1100","1111","0","10","legacy","xpyriment","1111","1111","n","713","0","20","50","50","50","50","50","50","50","framboos","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","107835","109974","109973","2053","110401","2055","4610","12634","NA","NA","NA","NA","NA","6475","111115","110401","NA","109973","LexicalDecision"
"No","966","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","44","1850","1500","2050","2000","0","2050","2100","404","1100","1111","1","10","legacy","xpyriment","01","0","m","966","0","20","50","50","50","50","50","50","50","mormden","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","107835","111230","111229","2053","111637","2055","4610","12634","NA","NA","NA","NA","NA","6475","112604","111637","NA","111228","LexicalDecision"
"No","698","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","45","1850","1500","2100","2000","0","2100","2050","518","1100","1111","10","10","legacy","xpyriment","10","1","n","698","0","20","50","50","50","50","50","50","50","bebijk","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","113967","112718","112718","2053","113240","2055","4610","12634","NA","NA","NA","NA","NA","6475","113939","113240","NA","112717","LexicalDecision"
"No","556","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","46","1850","1500","2100","1950","0","1950","2000","567","1100","1111","10","101","legacy","xpyriment","101","10","m","556","0","20","50","50","50","50","50","50","50","tntijere","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","113967","116110","116109","2053","116681","2055","4610","12634","NA","NA","NA","NA","NA","6475","117238","116681","NA","116109","LexicalDecision"
"No","740","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","47","1850","1450","2100","1950","0","1450","1500","397","1100","1111","10","101","legacy","xpyriment","1111","1111","n","740","0","20","50","50","50","50","50","50","50","augurk","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","113967","117354","117353","2053","117755","2055","4610","12634","NA","NA","NA","NA","NA","6475","118496","117755","NA","117353","LexicalDecision"
"No","679","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","48","1850","1450","2150","1950","0","2150","2100","428","1100","1111","100","101","legacy","xpyriment","100","10","n","679","0","20","50","50","50","50","50","50","50","klarten","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","119750","118611","118610","2053","119042","2055","4610","12634","NA","NA","NA","NA","NA","6475","119722","119042","NA","118610","LexicalDecision"
"No","799","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","49","1850","1450","2100","1950","0","2100","2150","587","1100","1111","1001","101","legacy","xpyriment","1001","100","m","799","0","20","50","50","50","50","50","50","50","scappen","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","119750","121902","121901","2053","122492","2055","4610","12634","NA","NA","NA","NA","NA","6475","123291","122492","NA","121901","LexicalDecision"
"No","1212","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","50","1850","1450","2150","1950","0","2150","2100","543","1100","1111","10","101","legacy","xpyriment","0010","1001","n","1212","0","20","50","50","50","50","50","50","50","molf","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","125198","123410","123409","2053","123956","2055","4610","12634","NA","NA","NA","NA","NA","6475","125168","123956","NA","123409","LexicalDecision"
"No","602","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","51","1850","1450","2150","1900","0","1900","1950","479","1100","1111","10","1011","legacy","xpyriment","1011","101","m","602","0","20","50","50","50","50","50","50","50","oasj","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","125198","127342","127341","2053","127823","2055","4610","12634","NA","NA","NA","NA","NA","6475","128425","127823","NA","127341","LexicalDecision"
"No","653","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","52","1850","1450","2200","1900","0","2200","2150","586","1100","1111","100","1011","legacy","xpyriment","100","10","n","653","0","20","50","50","50","50","50","50","50","dwals","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","129810","128541","128540","2053","129129","2055","4610","12634","NA","NA","NA","NA","NA","6475","129782","129128","NA","128540","LexicalDecision"
"No","472","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","53","1850","1500","2200","1900","0","1500","1450","592","1100","1110","100","1011","legacy","xpyriment","1110","1111","m","472","0","20","50","50","50","50","50","50","50","diefje","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","133202","131952","131951","2053","132549","2055","4610","12634","NA","NA","NA","NA","NA","6475","133025","132549","NA","131951","LexicalDecision"
"No","705","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","54","1850","1500","2250","1900","0","2250","2200","412","1100","1110","1000","1011","legacy","xpyriment","1000","100","n","705","0","20","50","50","50","50","50","50","50","blijs","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","136490","135342","135341","2053","135756","2055","4610","12634","NA","NA","NA","NA","NA","6475","136462","135756","NA","135341","LexicalDecision"
"No","551","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","55","1850","1500","2250","1850","0","1850","1900","522","1100","1110","1000","111","legacy","xpyriment","0111","1011","m","551","0","20","50","50","50","50","50","50","50","ossrbek","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","136490","138630","138629","2053","139154","2055","4610","12634","NA","NA","NA","NA","NA","6475","139705","139154","NA","138629","LexicalDecision"
"No","663","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","56","1850","1450","2250","1850","0","1450","1500","420","1100","1101","1000","111","legacy","xpyriment","1101","1110","n","663","0","20","50","50","50","50","50","50","50","lassers","5","200","4519","NA","4611","NA","NA","NA","1946","12634","4609","136490","139820","139819","2053","140244","2055","4610","12634","NA","NA","NA","NA","NA","6475","140908","140244","NA","139819","LexicalDecision"
