"Practice","RT","accuracy","adaptive_category","adaptive_change","adaptive_phase","alternation_detected","block","cond","condition","correct","correct_keyboard_response","correct_response","data_row_type","display_height","display_width","experiment_path","experimental_trial_count","exposure_HF","exposure_LF","exposure_Pseudo","exposure_Random","exposure_floor_reached","exposure_time_after","exposure_time_before","fixation_dur","history_HF","history_LF","history_Pseudo","history_Random","keyboard_backend","mouse_backend","outcome_history_after","outcome_history_before","response_keyboard_response","response_time_keyboard_response","response_was_timeout","scaled_font_size","step_HF","step_LF","step_Pseudo","step_Random","step_size_after","step_size_applied","step_size_before","stimulus","subject_nr","testing_trial_limit","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","529","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","56","950","1200","1800","1550","0","1550","1600","476","1111","1111","1011","1111","legacy","xpyriment","1111","1111","m","529","0","20","50","50","50","50","50","50","50","plepfir","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","81093","81092","1773","81571","1775","3771","10031","NA","NA","NA","NA","NA","9129","82101","81570","NA","81091","LexicalDecision"
"No","660","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","57","950","1200","1750","1550","0","1750","1800","569","1111","1111","111","1111","legacy","xpyriment","0111","1011","m","660","0","20","50","50","50","50","50","50","50","verdand","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","82223","82222","1773","82796","1775","3771","10031","NA","NA","NA","NA","NA","9129","83457","82795","NA","82222","LexicalDecision"
"No","675","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","58","900","1200","1750","1550","0","900","950","431","1111","1111","111","1111","legacy","xpyriment","1111","1111","n","675","0","20","50","50","50","50","50","50","50","proces","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","83573","83573","1773","84007","1775","3771","10031","NA","NA","NA","NA","NA","9129","84682","84007","NA","83572","LexicalDecision"
"No","637","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","59","900","1150","1750","1550","0","1150","1200","595","1111","1111","111","1111","legacy","xpyriment","1111","1111","n","637","0","20","50","50","50","50","50","50","50","buizerd","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","84799","84799","1773","85398","1775","3771","10031","NA","NA","NA","NA","NA","9129","86036","85398","NA","84798","LexicalDecision"
"No","501","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","60","900","1150","1700","1550","0","1700","1750","512","1111","1111","1111","1111","legacy","xpyriment","1111","111","m","501","0","20","50","50","50","50","50","50","50","ortste","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","86153","86152","1773","86667","1775","3771","10031","NA","NA","NA","NA","NA","9129","87168","86667","NA","86152","LexicalDecision"
"No","552","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","61","900","1100","1700","1550","0","1100","1150","455","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","552","0","20","50","50","50","50","50","50","50","fauna's","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","87285","87284","1773","87742","1775","3771","10031","NA","NA","NA","NA","NA","9129","88294","87742","NA","87284","LexicalDecision"
"No","598","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","62","900","1050","1700","1550","0","1050","1100","402","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","598","0","20","50","50","50","50","50","50","50","stekel","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","88412","88411","1773","88816","1775","3771","10031","NA","NA","NA","NA","NA","9129","89415","88816","NA","88410","LexicalDecision"
"No","481","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","63","900","1050","1700","1500","0","1500","1550","478","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","481","0","20","50","50","50","50","50","50","50","olog","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","89532","89531","1773","90013","1775","3771","10031","NA","NA","NA","NA","NA","9129","90495","90012","NA","89530","LexicalDecision"
"No","521","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","64","900","1050","1700","1450","0","1450","1500","514","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","521","0","20","50","50","50","50","50","50","50","neuiks","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","90613","90612","1773","91129","1775","3771","10031","NA","NA","NA","NA","NA","9129","91651","91129","NA","90612","LexicalDecision"
"No","672","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","65","900","1050","1650","1450","0","1650","1700","486","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","672","0","20","50","50","50","50","50","50","50","dach","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","91767","91767","1773","92257","1775","3771","10031","NA","NA","NA","NA","NA","9129","92929","92256","NA","91766","LexicalDecision"
"No","488","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","66","900","1000","1650","1450","0","1000","1050","551","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","488","0","20","50","50","50","50","50","50","50","zalfje","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","93047","93046","1773","93600","1775","3771","10031","NA","NA","NA","NA","NA","9129","94089","93600","NA","93046","LexicalDecision"
"No","447","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","67","850","1000","1650","1450","0","850","900","436","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","447","0","20","50","50","50","50","50","50","50","gehoord","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","94206","94205","1773","94645","1775","3771","10031","NA","NA","NA","NA","NA","9129","95093","94644","NA","94205","LexicalDecision"
"No","418","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","68","850","1000","1650","1400","0","1400","1450","479","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","418","0","20","50","50","50","50","50","50","50","bdejse","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","95209","95208","1773","95690","1775","3771","10031","NA","NA","NA","NA","NA","9129","96109","95690","NA","95208","LexicalDecision"
"No","511","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","69","850","1000","1600","1400","0","1600","1650","436","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","511","0","20","50","50","50","50","50","50","50","pape","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","96225","96224","1773","96664","1775","3771","10031","NA","NA","NA","NA","NA","9129","97176","96663","NA","96224","LexicalDecision"
"No","545","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","70","850","950","1600","1400","0","950","1000","424","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","545","0","20","50","50","50","50","50","50","50","scanners","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","97294","97293","1773","97721","1775","3771","10031","NA","NA","NA","NA","NA","9129","98267","97721","NA","97293","LexicalDecision"
"No","439","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","71","800","950","1600","1400","0","800","850","464","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","439","0","20","50","50","50","50","50","50","50","zegt","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","98383","98382","1773","98849","1775","3771","10031","NA","NA","NA","NA","NA","9129","99289","98849","NA","98382","LexicalDecision"
"No","416","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","72","750","950","1600","1400","0","750","800","510","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","416","0","20","50","50","50","50","50","50","50","steen","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","58971","99414","99413","1773","99926","1775","3771","10031","NA","NA","NA","NA","NA","9129","100342","99926","NA","99413","LexicalDecision"
"No","486","0","LF","50","experimental","0","1","LF","2","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","73","750","1000","1600","1400","0","1000","950","519","1111","1110","1111","1111","legacy","xpyriment","1110","1111","m","486","0","20","50","50","50","50","50","50","50","wipplank","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","100459","100458","1773","100981","1775","3771","10031","NA","NA","NA","NA","NA","9129","101468","100981","NA","100458","LexicalDecision"
"No","574","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","74","750","1000","1550","1400","0","1550","1600","529","1111","1110","1111","1111","legacy","xpyriment","1111","1111","m","574","0","20","50","50","50","50","50","50","50","reedling","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","103636","103635","1773","104168","1775","3771","10031","NA","NA","NA","NA","NA","9129","104743","104168","NA","103635","LexicalDecision"
"No","509","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","75","750","950","1550","1400","0","950","1000","523","1111","1101","1111","1111","legacy","xpyriment","1101","1110","n","509","0","20","50","50","50","50","50","50","50","snuitje","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","104859","104858","1773","105384","1775","3771","10031","NA","NA","NA","NA","NA","9129","105894","105384","NA","104857","LexicalDecision"
"No","479","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","76","750","900","1550","1400","0","900","950","479","1111","1011","1111","1111","legacy","xpyriment","1011","1101","n","479","0","20","50","50","50","50","50","50","50","coupon","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","106011","106010","1773","106492","1775","3771","10031","NA","NA","NA","NA","NA","9129","106972","106492","NA","106009","LexicalDecision"
"No","498","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","77","700","900","1550","1400","0","700","750","479","1111","1011","1111","1111","legacy","xpyriment","1111","1111","n","498","0","20","50","50","50","50","50","50","50","dertig","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","107089","107088","1773","107570","1775","3771","10031","NA","NA","NA","NA","NA","9129","108069","107569","NA","107088","LexicalDecision"
"No","461","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","78","700","900","1550","1350","0","1350","1400","556","1111","1011","1111","1111","legacy","xpyriment","1111","1111","m","461","0","20","50","50","50","50","50","50","50","eemeuwez","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","108187","108186","1773","108746","1775","3771","10031","NA","NA","NA","NA","NA","9129","109208","108746","NA","108186","LexicalDecision"
"No","607","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","79","700","900","1500","1350","0","1500","1550","521","1111","1011","1111","1111","legacy","xpyriment","1111","1111","m","607","0","20","50","50","50","50","50","50","50","bebijk","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","109325","109324","1773","109849","1775","3771","10031","NA","NA","NA","NA","NA","9129","110457","109849","NA","109323","LexicalDecision"
"No","432","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","80","700","900","1500","1300","0","1300","1350","453","1111","1011","1111","1111","legacy","xpyriment","1111","1111","m","432","0","20","50","50","50","50","50","50","50","idnseelz","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","110573","110572","1773","111028","1775","3771","10031","NA","NA","NA","NA","NA","9129","111461","111027","NA","110572","LexicalDecision"
"No","458","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","81","650","900","1500","1300","0","650","700","543","1111","1011","1111","1111","legacy","xpyriment","1111","1111","n","458","0","20","50","50","50","50","50","50","50","vermoord","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","111578","111577","1773","112125","1775","3771","10031","NA","NA","NA","NA","NA","9129","112584","112125","NA","111577","LexicalDecision"
"No","1403","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","82","650","900","1450","1300","0","1450","1500","398","1111","1011","1111","1111","legacy","xpyriment","1111","1111","m","1403","0","20","50","50","50","50","50","50","50","splingen","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","112701","112700","1773","113102","1775","3771","10031","NA","NA","NA","NA","NA","9129","114506","113101","NA","112700","LexicalDecision"
"No","652","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","83","650","850","1450","1300","0","850","900","463","1111","111","1111","1111","legacy","xpyriment","0111","1011","n","652","0","20","50","50","50","50","50","50","50","rolluik","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","114624","114623","1773","115088","1775","3771","10031","NA","NA","NA","NA","NA","9129","115741","115088","NA","114623","LexicalDecision"
"No","496","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","84","600","850","1450","1300","0","600","650","544","1111","111","1111","1111","legacy","xpyriment","1111","1111","n","496","0","20","50","50","50","50","50","50","50","liep","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","115858","115857","1773","116405","1775","3771","10031","NA","NA","NA","NA","NA","9129","116902","116405","NA","115857","LexicalDecision"
"No","512","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","85","600","850","1450","1250","0","1250","1300","432","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","512","0","20","50","50","50","50","50","50","50","ebaewsr","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","117019","117018","1773","117454","1775","3771","10031","NA","NA","NA","NA","NA","9129","117967","117454","NA","117017","LexicalDecision"
"No","534","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","86","600","850","1450","1200","0","1200","1250","534","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","534","0","20","50","50","50","50","50","50","50","lryla","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","118084","118083","1773","118621","1775","3771","10031","NA","NA","NA","NA","NA","9129","119156","118621","NA","118083","LexicalDecision"
"No","442","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","87","600","850","1450","1150","0","1150","1200","423","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","442","0","20","50","50","50","50","50","50","50","uodj","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","119273","119272","1773","119699","1775","3771","10031","NA","NA","NA","NA","NA","9129","120142","119699","NA","119272","LexicalDecision"
"No","412","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","88","600","850","1450","1100","0","1100","1150","471","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","412","0","20","50","50","50","50","50","50","50","naabhdar","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","120258","120258","1773","120733","1775","3771","10031","NA","NA","NA","NA","NA","9129","121146","120733","NA","120257","LexicalDecision"
"No","429","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","89","600","850","1400","1100","0","1400","1450","518","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","429","0","20","50","50","50","50","50","50","50","kestig","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","121263","121262","1773","121785","1775","3771","10031","NA","NA","NA","NA","NA","9129","122215","121784","NA","121262","LexicalDecision"
"No","680","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","90","600","850","1350","1100","0","1350","1400","545","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","680","0","20","50","50","50","50","50","50","50","hankoor","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","122331","122330","1773","122879","1775","3771","10031","NA","NA","NA","NA","NA","9129","123560","122878","NA","122330","LexicalDecision"
"No","761","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","91","600","850","1300","1100","0","1300","1350","531","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","761","0","20","50","50","50","50","50","50","50","griwen","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","123676","123675","1773","124210","1775","3771","10031","NA","NA","NA","NA","NA","9129","124971","124210","NA","123675","LexicalDecision"
"No","529","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","92","550","850","1300","1100","0","550","600","522","1111","111","1111","1111","legacy","xpyriment","1111","1111","n","529","0","20","50","50","50","50","50","50","50","deze","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","125090","125089","1773","125614","1775","3771","10031","NA","NA","NA","NA","NA","9129","126144","125613","NA","125088","LexicalDecision"
"No","500","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","93","550","850","1300","1050","0","1050","1100","512","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","500","0","20","50","50","50","50","50","50","50","jedselps","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","126260","126260","1773","126774","1775","3771","10031","NA","NA","NA","NA","NA","9129","127274","126774","NA","126259","LexicalDecision"
"No","421","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","94","550","850","1300","1000","0","1000","1050","420","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","421","0","20","50","50","50","50","50","50","50","tlrslee","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","127392","127391","1773","127816","1775","3771","10031","NA","NA","NA","NA","NA","9129","128238","127816","NA","127390","LexicalDecision"
"No","403","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","95","550","850","1300","950","0","950","1000","576","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","403","0","20","50","50","50","50","50","50","50","erdesl","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","128354","128354","1773","128934","1775","3771","10031","NA","NA","NA","NA","NA","9129","129337","128934","NA","128353","LexicalDecision"
"No","470","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","96","500","850","1300","950","0","500","550","576","1111","111","1111","1111","legacy","xpyriment","1111","1111","n","470","0","20","50","50","50","50","50","50","50","voort","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","129454","129453","1773","130033","1775","3771","10031","NA","NA","NA","NA","NA","9129","130503","130033","NA","129453","LexicalDecision"
"No","605","1","Pseudo","-50","experimental","0","1","Pseudo","3","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","97","500","850","1250","950","0","1250","1300","505","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","605","0","20","50","50","50","50","50","50","50","besaald","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","130620","130619","1773","131128","1775","3771","10031","NA","NA","NA","NA","NA","9129","131734","131128","NA","130619","LexicalDecision"
"No","570","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","98","500","850","1250","900","0","900","950","430","1111","111","1111","1111","legacy","xpyriment","1111","1111","m","570","0","20","50","50","50","50","50","50","50","moruts","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","131850","131849","1773","132282","1775","3771","10031","NA","NA","NA","NA","NA","9129","132852","132282","NA","131849","LexicalDecision"
"No","508","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","99","500","800","1250","900","0","800","850","518","1111","1111","1111","1111","legacy","xpyriment","1111","111","n","508","0","20","50","50","50","50","50","50","50","hoorntje","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","132969","132968","1773","133490","1775","3771","10031","NA","NA","NA","NA","NA","9129","133998","133490","NA","132968","LexicalDecision"
"No","571","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","100","500","750","1250","900","0","750","800","540","1111","1111","1111","1111","legacy","xpyriment","1111","1111","n","571","0","20","50","50","50","50","50","50","50","roeier","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","134116","134115","1773","134659","1775","3771","10031","NA","NA","NA","NA","NA","9129","135231","134659","NA","134114","LexicalDecision"
"No","405","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","101","500","750","1250","850","0","850","900","488","1111","1111","1111","1111","legacy","xpyriment","1111","1111","m","405","0","20","50","50","50","50","50","50","50","eembozs","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","101496","135348","135347","1773","135838","1775","3771","10031","NA","NA","NA","NA","NA","9129","136244","135838","NA","135347","LexicalDecision"
"No","512","0","Pseudo","50","experimental","0","1","Pseudo","3","0","0","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","102","500","750","1300","850","0","1300","1250","429","1111","1111","1110","1111","legacy","xpyriment","1110","1111","n","512","0","20","50","50","50","50","50","50","50","groeg","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","137333","136361","136360","1773","136792","1775","3771","10031","NA","NA","NA","NA","NA","9129","137305","136792","NA","136359","LexicalDecision"
"No","532","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","103","500","750","1300","800","0","800","850","569","1111","1111","1110","1111","legacy","xpyriment","1111","1111","m","532","0","20","50","50","50","50","50","50","50","raims'ps","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","137333","139471","139470","1773","140042","1775","3771","10031","NA","NA","NA","NA","NA","9129","140575","140042","NA","139470","LexicalDecision"
"No","481","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","104","450","750","1300","800","0","450","500","513","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","481","0","20","50","50","50","50","50","50","50","dode","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","137333","140690","140689","1773","141205","1775","3771","10031","NA","NA","NA","NA","NA","9129","141687","141205","NA","140689","LexicalDecision"
"No","453","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","105","450","750","1300","750","0","750","800","400","1111","1111","1110","1111","legacy","xpyriment","1111","1111","m","453","0","20","50","50","50","50","50","50","50","asbbalel","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","137333","141803","141802","1773","142206","1775","3771","10031","NA","NA","NA","NA","NA","9129","142660","142206","NA","141802","LexicalDecision"
"No","443","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","106","450","750","1300","700","0","700","750","476","1111","1111","1110","1111","legacy","xpyriment","1111","1111","m","443","0","20","50","50","50","50","50","50","50","jivl","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","137333","142776","142775","1773","143254","1775","3771","10031","NA","NA","NA","NA","NA","9129","143698","143254","NA","142775","LexicalDecision"
"No","415","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","107","400","750","1300","700","0","400","450","520","1111","1111","1110","1111","legacy","xpyriment","1111","1111","n","415","0","20","50","50","50","50","50","50","50","land","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","137333","143815","143813","1773","144339","1775","3771","10031","NA","NA","NA","NA","NA","9129","144755","144339","NA","143813","LexicalDecision"
"No","401","0","HF","50","experimental","0","1","HF","1","0","0","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","108","450","750","1300","700","0","450","400","415","1110","1111","1110","1111","legacy","xpyriment","1110","1111","None","401","1","20","50","50","50","50","50","50","50","vruchten","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","145718","144871","144870","1773","145288","1775","3771","10031","NA","NA","NA","NA","NA","9129","145689","145288","NA","144870","LexicalDecision"
"No","427","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","109","450","700","1300","700","0","700","750","433","1110","1111","1110","1111","legacy","xpyriment","1111","1111","n","427","0","20","50","50","50","50","50","50","50","look","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","145718","147857","147856","1773","148293","1775","3771","10031","NA","NA","NA","NA","NA","9129","148721","148293","NA","147856","LexicalDecision"
"No","397","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","110","400","700","1300","700","0","400","450","473","1101","1111","1110","1111","legacy","xpyriment","1101","1110","n","397","0","20","50","50","50","50","50","50","50","springen","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","145718","148838","148837","1773","149313","1775","3771","10031","NA","NA","NA","NA","NA","9129","149711","149313","NA","148837","LexicalDecision"
"No","455","1","LF","-50","experimental","0","1","LF","2","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","111","400","650","1300","700","0","650","700","549","1101","1111","1110","1111","legacy","xpyriment","1111","1111","n","455","0","20","50","50","50","50","50","50","50","feitjes","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","145718","149828","149827","1773","150379","1775","3771","10031","NA","NA","NA","NA","NA","9129","150835","150379","NA","149826","LexicalDecision"
"No","341","1","HF","-50","experimental","0","1","HF","1","1","1","n","trial","1080","1920","/Users/justina/Downloads/lexical_decision","112","350","650","1300","700","0","350","400","416","1011","1111","1110","1111","legacy","xpyriment","1011","1101","n","341","0","20","50","50","50","50","50","50","50","raad","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","145718","150950","150949","1773","151368","1775","3771","10031","NA","NA","NA","NA","NA","9129","151710","151368","NA","150949","LexicalDecision"
"No","480","1","Random","-50","experimental","0","1","Random","4","1","1","m","trial","1080","1920","/Users/justina/Downloads/lexical_decision","113","350","650","1300","650","0","650","700","413","1011","1111","1110","1111","legacy","xpyriment","1111","1111","m","480","0","20","50","50","50","50","50","50","50","naowolt","10","200","3682","NA","3773","NA","NA","NA","1711","10031","3771","145718","151826","151825","1773","152242","1775","3771","10031","NA","NA","NA","NA","NA","9129","152723","152241","NA","151825","LexicalDecision"
