"stimulus","cond","condition","correct_response"
"tlrslee","Random",4,"m"
"hoorntje","LF",2,"n"
"egams","Random",4,"m"
"erin","HF",1,"n"
"baan","HF",1,"n"
"getten","Pseudo",3,"m"
"wame","Pseudo",3,"m"
"roeier","LF",2,"n"
