"stimulus","cond","condition","correct_response"
"lotions","LF",2,"n"
"tandaar","Pseudo",3,"m"
"heet","HF",1,"n"
"eddkus","Random",4,"m"
"gepricht","Pseudo",3,"m"
"igwjees","Random",4,"m"
"lieve","HF",1,"n"
"modem","LF",2,"n"
