"stimulus","cond","condition","correct_response"
"sa'ammg","Random",4,"m"
"nagjabil","Random",4,"m"
"gang","HF",1,"n"
"pasta's","LF",2,"n"
"zorg","HF",1,"n"
"dieptes","LF",2,"n"
"boepje","Pseudo",3,"m"
"verdroen","Pseudo",3,"m"
