"stimulus","cond","condition","correct_response"
"ashc","Random",4,"m"
"frietje","LF",2,"n"
"slegheid","Pseudo",3,"m"
"plus","HF",1,"n"
"handel","HF",1,"n"
"frietjes","LF",2,"n"
"jorpesot","Random",4,"m"
"raard","Pseudo",3,"m"
