"stimulus","cond","condition","correct_response"
"bericht","HF",1,"n"
"retebjes","Random",4,"m"
"poten","HF",1,"n"
"proton","LF",2,"n"
"outsen","Pseudo",3,"m"
"tsrjike","Random",4,"m"
"plooitje","LF",2,"n"
"bewoeld","Pseudo",3,"m"
