"stimulus","cond","condition","correct_response"
"veilig","HF",1,"n"
"dijkjes","LF",2,"n"
"uiltje","LF",2,"n"
"lsede","Random",4,"m"
"bewoog","HF",1,"n"
"broee","Pseudo",3,"m"
"geschakt","Pseudo",3,"m"
"dsael","Random",4,"m"
