"stimulus","cond","condition","correct_response"
"buurtje","LF",2,"n"
"meneer","HF",1,"n"
"moruts","Random",4,"m"
"wors","Pseudo",3,"m"
"rekkit","Random",4,"m"
"fraudes","LF",2,"n"
"kort","HF",1,"n"
"dand","Pseudo",3,"m"
