"stimulus","cond","condition","correct_response"
"tnrio","Random",4,"m"
"aptiem","Pseudo",3,"m"
"verwucht","Pseudo",3,"m"
"ookljef","Random",4,"m"
"vrede","HF",1,"n"
"micro's","LF",2,"n"
"worden","HF",1,"n"
"stages","LF",2,"n"
