"stimulus","cond","condition","correct_response"
"speldjes","LF",2,"n"
"jekoops","Random",4,"m"
"kied","Pseudo",3,"m"
"acts","LF",2,"n"
"vrede","HF",1,"n"
"hust","Pseudo",3,"m"
"ontdekt","HF",1,"n"
"ito'rs","Random",4,"m"
